SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
3192,2017-10-03,0,NA,10000,Teddy Creek Salvage Sale Pile Burn,Wyoming State Forestry Division,NA,NA,Complete
3197,2017-10-04,0,0,2500,Fremont Lake Campground,USDA-USFS-Bridger-Teton NF-Big Piney RD,42.94,-109.8,Incomplete
3206,2017-10-18,57,0,21250,Signal Mountain,USDI-NPS-Grand Teton NP,43.85,-110.58,Incomplete
3212,2017-10-23,0,0,4000,Snow King Ski Area,Snow King Mountain Resort LLC,43.47,-110.75,Incomplete
3211,2017-10-23,10,10,7000,Canyon Piles,USDI-NPS-Yellowstone NP,44.74,-110.49,Complete
3217,2017-10-30,0,0,9999,Crook Lake Handpiles,USDA-USFS-Black Hills NF-Bearlodge RD,44.58,-104.4,Incomplete
3207,2017-11-02,1,0,510,South Landing,USDI-NPS-Grand Teton NP,43.82,-110.46,Incomplete
3204,2017-11-05,57,0,12750,Pacific Creek,USDI-NPS-Grand Teton NP,43.89,-110.47,Incomplete
3226,2017-11-06,1,1,387,Osprey Road Piles,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.95,-109.79,Complete
3229,2017-11-07,0,NA,9999,Concrete Ridge,USDA-USFS-Black Hills NF-Bearlodge RD,NA,NA,Complete
3237,2017-11-13,90,90,191747,Sylvan Bay Day Use piles,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.95,-109.79,Complete
3235,2017-11-13,0,0,10000,Hog Park Campground Piles,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.03,-106.86,Incomplete
3236,2017-11-15,0,NA,54000,White Rocks Community Pile,NA,41.56,-106.3,Complete
3238,2017-11-15,0,0,8000,Nylander TS Piles,USDA-USFS-Bridger-Teton NF-Big Piney RD,42.83,-110.53,Incomplete
3244,2017-11-21,0,0,5655,Colter Bay Slash Pile,USDI-NPS-Grand Teton NP,43.91,-110.62,Incomplete
3081,2017-11-27,2,2,3200,Brett heller,NA,42.67,-108.88,Complete
3247,2017-12-05,0,NA,14500,Upper Horseshoe Creek Fuel Break Slash Pile Burn,Wyoming State Forestry Division,42.36,-105.44,Complete
3246,2017-12-05,0,NA,15000,FSR 225 Pile Burning,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,41.33,-106.48,Complete
3248,2017-12-07,0,NA,10000,Warren Peak,Nieman Sawmills,NA,NA,Complete
3249,2017-12-08,5,5,5000,Fox Park Salvage Sale Pile Burn,Wyoming State Forestry Division,NA,NA,Complete
3250,2017-12-12,0,0,11000,Muddy Mountain Fuel Brak Slash Pile Burn,Wyoming State Forestry Division,42.68,-106.27,Incomplete
3083,2017-12-13,0,NA,3267,Fiddler Unit,USFS,42.62,-108.87,Complete
3252,2017-12-15,0,0,5000,Coal Creek TS,USDA-USFS-Bridger-Teton NF-Big Piney RD,42.53,-110.53,Incomplete
3215,2017-12-21,20,20,30,Mosier Gulch Pile Burn,USDI-BLM-Buffalo Field Office,44.34,-106.82,Complete
3257,2018-01-02,0,0,0,Neiman,NA,NA,NA,Complete
3259,2018-01-10,0,0,3060,Bitter Creek,USDI-BLM-Buffalo Field Office,44.92,-105.79,Incomplete
3293,2018-01-16,0,NA,19998,Cook Lake,USDA-USFS-Black Hills NF-Bearlodge RD,44.58,-104.4,Complete
3264,2018-01-17,0,NA,500,Pass Creek,USDA-USFS-Shoshone NF-Washakie RD,42.61,-108.76,Complete
3294,2018-01-18,0,NA,5000,Coal Creek TS pile,USDA-USFS-Bridger-Teton NF-Big Piney RD,42.53,-110.53,Complete
3295,2018-01-19,0,0,0,Range Complex,Camp Guernsey Fire Dept,42.38,-104.83,Incomplete
3281,2018-01-24,0,NA,6944,North Forks Piles,USDA-USFS-Shoshone NF-Wind River RD,44.46,-109.73,Complete
3310,2018-01-28,0,0,70685.83,Neiman Timber,Neiman Timber Co,NA,NA,Incomplete
3331,2018-03-02,0,0,2400,Beaver Ridge Piles 2,Wyoming State Forestry Division,NA,NA,Incomplete
3312,2018-03-06,0,0,1600,Whitehouse Draw Slash Pile Burn,Wyoming State Forestry Division,42.45,-105.37,Incomplete
3313,2018-03-07,0,0,2437,Red Cliff Bible Camp,USDA-USFS-Bridger-Teton NF-Pinedale RD,NA,NA,Incomplete
3314,2018-03-08,0,0,1250,NA,NA,NA,NA,Incomplete
3315,2018-03-12,625,625,1343,Nieman Timber,Neiman Timber Company,44.59,-104.48,Complete
3316,2018-03-13,400,0,0,Guensey Burn,Camp Guernsey,42.46,-104.84,Incomplete
3330,2018-03-29,0,NA,11000,Trail Creek Fuel Break,Wyoming State Forestry Division,42.36,-105.44,Complete
3334,2018-04-10,0,0,7000,Sylvan Bay Unit 4,USDA-USFS-Bridger-Teton NF-Big Piney RD,42.79,-109.78,Incomplete
3335,2018-04-12,0,0,1680,French Creek Ranch Pile,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.23,-106.46,Incomplete
3339,2018-04-24,10,10,0,Mosquito Creek,USDA-USFS-Bridger-Teton NF-Jackson RD,43.46,-110.94,Complete
3348,2018-06-08,0,0,500,White Pine Ski Area,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.98,-109.76,Incomplete
3376,2018-10-22,10,10,17671.46,White Pine Piles RX,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.96,-109.74,Complete
3385,2018-10-30,10,10,12534,Union Pass Piles,USDA-USFS-Bridger-Teton NF-Pinedale RD,43.34,-110.19,Complete
3383,2018-10-31,0,NA,17296,Turpin Summer Homes Piles,NA,43.86,-110.26,Complete
3389,2018-11-02,0,NA,12534,Nylander Timber Sales Piles,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.83,-110.53,Complete
3384,2018-11-05,0,NA,93721,Teton to Snake: T-11 Piles,USDA-USFS-Bridger-Teton NF-Jackson RD,NA,NA,Complete
3391,2018-11-05,0,NA,5000,Mountain Home Community Slash Pile,Wyoming State Forestry Division,41.01,-106.16,Complete
3392,2018-11-05,0,0,5000,Trough Springs Timber,USDI-BLM-Casper Field Office,43.8,-106.87,Incomplete
3390,2018-11-05,25,25,62050,West Fort Piles,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.96,-109.74,Complete
3393,2018-11-06,0,0,16500,Muddy Mountain Fuel Break Slash Pile,Wyoming State Forestry Division,42.68,-106.27,Incomplete
3394,2018-11-07,0,NA,20000,Signal Mountain Piles,USDI-NPS-Grand Teton NP,43.85,-110.58,Complete
3395,2018-11-08,0,0,1020,Murie Ranch,USDI-NPS-Grand Teton NP,43.65,-110.73,Incomplete
3398,2018-11-13,0,NA,3800,Fiddler's Lake Piles,NA,42.62,-108.87,Complete
3400,2018-11-16,2,0,850,White Grass,NA,43.65,-110.77,Incomplete
3401,2018-11-19,0,0,10000,Elk Ranch,USDI-NPS-Grand Teton NP,43.83,-110.5,Incomplete
3403,2018-11-19,0,0,1530,McCollister,NA,43.68,-110.64,Incomplete
3402,2018-11-19,0,0,1875,4 Lazy F,USDI-NPS-Grand Teton NP,43.66,-110.71,Incomplete
3404,2018-11-19,15,15,112317,Sylvan Bay,NA,42.96,-109.77,Complete
3410,2018-11-28,0,0,2261,McAnulty Piles,NA,41.05,-106.67,Incomplete
3415,2018-11-29,0,0,9425,Teddy Creek Timber Slash Piles,USDI-BLM-Rawlins Field Office,41.2,-106.9,Incomplete
3419,2018-12-03,0,0,2968,Soldier Summit,NA,41.07,-106.83,Incomplete
3420,2018-12-07,0,0,8377,White Rocks,NA,41.55,-106.3,Incomplete
3589,2019-01-06,0,0,4200,FSR 100,USFS,41.38,-106.5,Incomplete
3430,2019-01-22,0,0,40000,Curt Gowdy Restoration & Resiliency Project,Wyoming State Forestry Division,41.17,-105.24,Incomplete
3427,2019-01-22,15917,0,0,Nieman Burn,Neiman Timber Company,NA,NA,Incomplete
3431,2019-01-23,0,NA,2400,WBI Burn,NA,44.13,-107.91,Complete
3479,2019-02-05,0,0,20000,Curt Gowdy Restoration & Resiliency Project Slash Pile Burn,Wyoming State Forestry Division,41.17,-105.24,Incomplete
3486,2019-02-20,0,NA,5500,Indian Mill Fuel Break,Wyoming State Forestry Division,42.42,-105.42,Complete
3487,2019-02-22,0,0,40000,Curt Gowdy,Wyoming State Forestry Division,41.17,-105.24,Incomplete
3484,2019-02-25,30,30,3600,Horse Creek Handpiles,USDI-BLM-Buffalo Field Office,44.72,-105.53,Complete
3491,2019-02-26,0,NA,14500,Indian Mill Fuel Break,Wyoming State Forestry Division,42.42,-105.42,Complete
3492,2019-02-26,2,0,60430,Arkansas Creek Slash Piles,USDI-BLM-Rawlins Field Office,42.27,-107.2,Incomplete
3471,2019-02-28,0,0,0,Yellowtail,USDI-BLM-Cody Field Office,NA,NA,Complete
3494,2019-03-05,0,0,10000,Moriah Ranch Slash,Wyoming State Forestry Division,41.02,-105.57,Incomplete
3499,2019-03-20,0,0,5500,Trail Creek Fuel 2,Wyoming State Forestry Division,42.36,-105.44,Incomplete
3505,2019-04-29,25,0,62050,"West Fork Unit 4, Unit 5, and Sweeney Force Unit",USDA-USFS-Bridger-Teton NF-Pinedale RD,42.97,-109.75,Incomplete
3506,2019-05-01,0,0,14500,2019 Teton to Snake T-11 Piles,NA,43.5,-110.9,Incomplete
3508,2019-05-09,0,0,67050,"West Fork Unit 4, 5 and Sweeney Force Unit",USDA-USFS-Bridger-Teton NF-Pinedale RD,42.97,-109.75,Incomplete
3509,2019-05-15,56,56,0,Buckskin,Buckskin Minign Company,44.47,-105.53,Complete
3525,2019-09-18,0,NA,151507,Recreation Trails,NA,43.49,-110.9,Complete
3536,2019-10-02,10,0,40288.48,Sylvan Bay Unit 4,NA,42.97,-109.75,Incomplete
3537,2019-10-03,0,0,148676,Phillips Bench Unit 2 North,USDA-USFS-Bridger-Teton NF-Jackson RD,43.54,-110.87,Incomplete
3547,2019-10-09,0,NA,30,Hoback Campground,USDA-USFS-Bridger-Teton NF-Jackson RD,43.28,-110.59,Complete
3546,2019-10-09,0,0,50,Jack Pine,USDA-USFS-Bridger-Teton NF-Jackson RD,43.32,-110.44,Incomplete
3532,2019-10-09,0,NA,452.39,Climbers Ranch,USDI-NPS-Grand Teton NP,43.98,-110.64,Complete
3529,2019-10-09,0,NA,2261.95,Triangle X,USDI-NPS-Grand Teton NP,43.76,-110.59,Complete
3549,2019-10-15,3,3,1600,Hidden hills,USDA-USFS-Bridger-Teton NF-Jackson RD,43.39,-110.85,Complete
3550,2019-10-17,120,0,0,Sjhoberg,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.87,-110.55,Incomplete
3551,2019-10-19,0,0,10000,White Pine and Sweeny Creek,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.08,-109.73,Incomplete
3552,2019-10-23,0,0,1000,Sleeping Giant Burn,Sleeping Giant Ski Area,NA,NA,Incomplete
3555,2019-10-25,0,NA,1250,Baker,NA,NA,NA,Complete
3556,2019-10-26,25,0,62050,Sweeny Ridge,USDA-USFS-Bridger-Teton NF-Big Piney RD,NA,NA,Incomplete
3557,2019-10-28,0,NA,120,Wilderness Ranch,USDA-USFS-Bridger-Teton NF-Jackson RD,43.85,-110.45,Complete
3558,2019-11-02,0,0,82050,Surveyon Ridge,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.97,-109.75,Incomplete
3559,2019-11-04,0,0,30000,Trail Creek Fuel Break,Wyoming State Forestry Division,42.36,-105.44,Incomplete
3560,2019-11-05,4,0,1330,Dana Cook,NA,NA,NA,Incomplete
3561,2019-11-06,26.66,0,110667.95,School Creek South Slash Piles,USDI-BLM-Rawlins Field Office,41.2,-106.53,Incomplete
3568,2019-11-15,0,0,1000,Kelly Park,NA,42.95,-109.75,Incomplete
3569,2019-11-18,11,0,35991.13,North Corridor,USDA-USFS-Bridger-Teton NF-Pinedale RD,43,-109.75,Incomplete
3446,2019-12-03,0,NA,500,Pass Creek Community Pile,USDA-USFS-Shoshone NF-Washakie RD,42.61,-108.76,Complete
3528,2019-12-04,21,21,77358.58,Signal Mountain,NA,43.83,-110.61,Complete
3527,2019-12-06,0,NA,321417.2,Pacific Creek,NA,43.87,-110.47,Complete
3573,2019-12-17,6.23,0,90280.94,Marking Pen Creek Slash Piles,USDI-BLM-Rawlins Field Office,42.15,-106.93,Incomplete
3574,2019-12-18,0,NA,8000,Salt Lick Ridge TSI Slash Pile Burn,Wyoming State Forestry Division,42.43,-105.44,Complete
3575,2019-12-19,0,0,22500,Spinner Timber Sale,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.27,-107.08,Incomplete
3576,2019-12-26,0,0,1000,Patton Creek Slash Piles,Camp Guernsey Fire Department,42.45,-104.74,Incomplete
3577,2019-12-27,0,0,1000,Patton Creek Slash Piles,Camp Guernsey Fire Department,42.45,-104.74,Incomplete
3620,2020-01-14,0,0,14137.17,Neiman Timber,Neiman Timber CO,NA,NA,Incomplete
3628,2020-01-27,0,0,11307,Spinner,US Forest Service,41.27,-107.1,Incomplete
3629,2020-01-27,0,0,18555.03,Methodist Timber Sale Slash Pile,USDI-BLM-Rawlins Field Office,41.32,-107.05,Incomplete
3640,2020-02-03,0,0,60000,Curt Gowdy Restoraton&resilency Slash Pile Burn,Wyoming State Forestry Division,41.17,-105.24,Incomplete
3641,2020-02-10,0,0,76000,Sherwood,USDI-BLM-Buffalo Field Office,43.88,-104.05,Incomplete
3642,2020-02-11,0,0,4712.39,Nieman 2,Neiman Timber Company,NA,NA,Incomplete
3643,2020-02-12,0,NA,46500,Pitch Pine Creek Juniper Slash Pile Burn,Wyoming State Forestry Division,42.63,-106.38,Complete
3604,2020-02-12,0,0,10000,Pitch Pine Pile burn,USDI-BLM-Casper Field Office,42.67,-106.32,Incomplete
3644,2020-02-17,0,0,40000,Hynds Lodge Restoration,Wyoming State Forestry Division,41.2,-105.26,Incomplete
3654,2020-03-25,600,0,0,Camp Guernsey Impact Area,Camp Guernsey Fire Department,42.37,-104.84,Incomplete
3663,2020-06-08,0,0,0,Pile Burning,USDA-USFS-Bridger-Teton NF-Greys River RD,42.64,-110.82,Incomplete
3690,2020-10-21,10,0,0,Taylor Mountain,NA,43.39,-110.85,Incomplete
3693,2020-10-27,0,NA,1500,Pacific Creek,USDI-NPS-Grand Teton NP,43.87,-110.47,Complete
3703,2020-10-27,0,0,3200,White Pine Unit 6,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.97,-109.75,Incomplete
3701,2020-10-28,0,NA,1272.35,Brooks Lake,NA,43.75,-110,Complete
3713,2020-11-04,1.4,1.4,3392,Flat Creek Ranch,NA,43.52,-110.53,Complete
3715,2020-11-10,0,NA,452,Phillips Ridge,NA,43.54,-110.87,Complete
3714,2020-11-10,0,NA,2094.4,Elk Ranch,USDI-NPS-Grand Teton NP,43.83,-110.5,Complete
3694,2020-11-10,0,NA,4188.79,RKO Pit,NA,43.82,-110.61,Complete
3716,2020-11-11,0,NA,117802.47,Turpin Meadow,NA,43.86,-110.28,Complete
3717,2020-11-12,0,NA,1178,Wilderness Ranch,NA,43.83,-110.43,Complete
3723,2020-11-17,0,NA,500,Black Rock Admin Site,USDA-USFS-Bridger-Teton NF-Jackson RD,43.83,-110.35,Complete
3579,2020-11-24,0,NA,2401,Loop Road 8 Piles,US Forest Service Shoshone National Forest,42.59,-108.86,Complete
3731,2020-12-02,0,0,86616,South Corral Creek Slash Piles,USDI-BLM-Rawlins Field Office,41.25,-106.53,Incomplete
3727,2020-12-02,60,0,25446,Sky Line Drive,USDA-USFS-Bridger-Teton NF-Pinedale RD,43,-109.75,Incomplete
3732,2020-12-08,0,0,10000,Teddy Creek Salvage,Wyoming State Forestry Division,NA,NA,Incomplete
3734,2020-12-09,0,0,15107.54,Arkansas Creek,NA,NA,NA,Incomplete
3735,2020-12-09,0,0,32169,Loop Road 84,NA,42.55,-108.76,Incomplete
3741,2020-12-30,0,0,1500,Upper Oil Creek,Wyoming State Forestry Division,44.08,-104.23,Incomplete
3777,2021-01-06,0,NA,5000,Mill Creek Fuel Break Slash,NA,42.42,-105.42,Complete
3779,2021-01-06,0,0,18555.03,Methodist Timber Sale Slash Piles,NA,41.32,-107.05,Incomplete
3821,2021-01-06,0,NA,105289.17,Billy Creek,NA,44.13,-106.9,Complete
3760,2021-01-11,0,NA,500,Pass Creek Community Pile,NA,42.61,-108.76,Complete
3804,2021-01-12,0,0,5000,Moutain Home,Wyoming State Forestry Division,41.01,-106.16,Incomplete
3753,2021-01-15,0,NA,201.6,Banjo Piles Unit 11,NA,42.61,-108.86,Complete
3757,2021-01-15,0,NA,600,Louis Lake Admin,NA,42.6,-108.85,Complete
3755,2021-01-21,0,0,4237.74,Loop Road,NA,42.7,-108.9,Incomplete
3828,2021-01-21,0,0,0,Loop Road 70,NA,NA,NA,Complete
3820,2021-01-21,0,NA,7500,Wolf Creek Fuel Break,NA,42.73,-106.37,Complete
3823,2021-01-25,0,0,30000,Telephone Canyon Slash,NA,41.27,-108.48,Incomplete
3848,2021-04-06,0,0,8500,Ullman Park Fuelbreak,NA,42.4,-105.35,Incomplete
3884,2021-10-24,10.5,10.5,5235,West Zone Piles,NA,42.25,-110.8,Complete
3895,2021-11-01,0,0,60000,South Spring Creek,NA,NA,NA,Incomplete
3892,2021-11-01,0,0,25000,White Pine,NA,NA,NA,Incomplete
3893,2021-11-02,10,10,1480,Gros Ventre,NA,43.55,-110.28,Complete
3896,2021-11-06,200,0,0,Camp Guernsey,NA,42.38,-104.82,Incomplete
3898,2021-11-18,0,NA,3534.5,Bryan Flats,NA,NA,NA,Complete
3900,2021-11-29,0,NA,8482,Elk Ranch,NA,NA,NA,Complete
3899,2021-11-30,0,0,2748,Beaver Creek North,NA,NA,NA,Incomplete
3854,2021-12-07,30,0,0,Skyline Piles,NA,NA,NA,Incomplete
3562,NA,0,0,0,Coal Mountain Juniper,USDI-BLM-Casper Field Office,42.68,-106.45,Incomplete
1556,NA,322,0,0,Beaver Mountain Prescribed Burn,USDA-USFS-Bridger-Teton NF-Pinedale RD,43.2684494,-110.6338675,Incomplete
1535,NA,3,0,21162.9,Clear Creek Piles,Wyoming State Forestry Division,44.06756433,-106.909081,Incomplete
3094,NA,2.5,2.5,22159.21,Heald Road Piles,Wyoming State Forestry Division,44.7,-105.22,Complete
3882,NA,0,0,81680,Gardner Mountain Area,NA,43.82,-106.87,Incomplete
3095,NA,0,0,18913.965,Beartrap Timber Sale Burn Piles,Wyoming State Forestry Division,43.9,-107.07,Incomplete
3241,NA,0,0,8250,Trough Springs Piles,USDI-BLM-Buffalo Field Office,43.8,-106.87,Incomplete
3468,NA,20,20,330,Mosier Gulch Pile Burn,USDI-BLM-Buffalo Field Office,44.34,-106.82,Complete
1593,NA,16,0,0,Stateline South Summit Meadow Burn,USDI-BLM-Casper Field Office,43.83987222,-104.0561528,Incomplete
1645,NA,0,0,0,Torrington Branch Pile,NA,NA,NA,Incomplete
1642,NA,0,0,0,Miller Lake Piles,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.0597222,-106.1780556,Incomplete
1641,NA,0,0,0,Wold Piles,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.0366667,-106.1877778,Incomplete
1640,NA,0,0,0,WyColo Piles,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.01,-106.1894444,Incomplete
1678,NA,0,0,0,Sinclair Piles,Town of Sinclair,NA,NA,Incomplete
3810,NA,0,0,0,Beartrap Piles,NA,43.91,-107.04,Incomplete
3811,NA,0,0,0,Slip Road,NA,43.83,-106.89,Incomplete
3805,NA,0,0,0,Weston Hills,NA,NA,NA,Incomplete
3806,NA,0,0,0,Trough Springs Timber Sale,NA,43.8,-106.87,Incomplete
3807,NA,0,0,0,Pyrenees,NA,NA,NA,Incomplete
3808,NA,0,0,0,Billy Creek Tsi,NA,44.12,-106.88,Incomplete
3809,NA,0,0,0,Billy Creek TSI,USDI-BLM-Buffalo Field Office,44.12,-106.87,Incomplete
3778,NA,0,0,0,Pitch Pine,NA,42.67,-106.32,Incomplete
3824,NA,0,0,0,Trail Lake Meadow,NA,43.43,-109.57,Incomplete
3875,NA,0,0,0,Sawmill Creek Piles,NA,43.89,-107.07,Incomplete
3876,NA,0,0,0,Dull Knife Mahogany,NA,43.8,-106.83,Incomplete
3225,NA,0,0,0,State School Section,Trees R US Tree Service,45,-110.82,Incomplete
3289,NA,0,0,0,HWY130 Piles,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,41.35,-106.21,Incomplete
3300,NA,0,0,0,Coal Mountain Jupiter,USDI-BLM-Casper Field Office,42.68,-106.45,Incomplete
3363,NA,0,0,0,Grouse Mountain,USDA-USFS-Bridger-Teton NF-Jackson RD,43.7,-110.25,Complete
3373,NA,0,0,0,Little aRed Creek,USDI-BLM-Casper Field Office,42.72,-106.35,Incomplete
3377,NA,0,0,0,State School Section,Trees R Us Tree Service,45,-110,Incomplete
3382,NA,0,0,0,Slip Road,USDI-BLM-Casper Field Office,43.83,-106.89,Incomplete
3429,NA,0,0,0,Rattlesnake Hand Piles,USDA-USFS-Black Hills NF-Bearlodge RD,NA,NA,Incomplete
3445,NA,0,0,0,White Pine Force 3,USDA-USFS-Bridger-Teton NF-Pinedale RD,42.97,-109.75,Incomplete
3467,NA,0,0,0,Trough Springs Timber Sales,USDI-BLM-Buffalo Field Office,43.8,-106.87,Incomplete
3539,NA,0,0,0,Slip Road,USDI-BLM-Buffalo Field Office,43.83,-106.89,Complete
3540,NA,0,0,0,Beartrap,USDI-BLM-Buffalo Field Office,43.91,-107.04,Incomplete
3541,NA,0,0,0,Bitter Creek Piles,USDI-BLM-Buffalo Field Office,44.92,-105.79,Incomplete
3563,NA,0,0,0,Pitch Pine Pile Burn,USDI-BLM-Casper Field Office,42.67,-106.32,Incomplete
3583,NA,0,0,0,Middle Fork F10,US Forest Service – Shoshone National Forest,42.63,-108.82,Incomplete
3590,NA,0,0,0,Baker,NA,NA,NA,Incomplete
3598,NA,0,0,0,Slip Road,USDI-BLM-Buffalo Field Office,43.83,-106.89,Complete
3599,NA,0,0,0,Beartrap,USDI-BLM-Buffalo Field Office,43.91,-107.04,Incomplete
3600,NA,0,0,0,Bitter Creek Piles,USDI-BLM-Buffalo Field Office,44.92,-105.79,Complete
3666,NA,0,0,0,Town of Afton Spring Cleanup,NA,NA,NA,Incomplete
3679,NA,0,0,0,Weston hills,USDI-BLM-Buffalo Field Office,44.62,-105.38,Incomplete
3680,NA,0,0,0,Pyrenees Slash Piles,NA,43.95,-107.05,Incomplete
3681,NA,0,0,0,Billy Creek,NA,44.12,-106.87,Incomplete
3683,NA,0,0,0,Trough Springs,USDI-BLM-Buffalo Field Office,43.8,-106.87,Incomplete
3695,NA,0,0,0,Sky Ranch,NA,43.67,-110.77,Incomplete
3697,NA,0,0,0,Billy Creek,NA,44.13,-106.9,Incomplete
3698,NA,0,0,0,Banjo Piles - Unit 11,NA,42.61,-108.86,Incomplete
3699,NA,0,0,0,Loop Road 84,NA,43.55,-108.76,Complete
3736,NA,0,0,0,Skyline/Elkhart Park Piles,NA,42.75,-109.75,Incomplete
3901,NA,0,0,0,Blackrock Admin Site,NA,NA,NA,Complete
3902,NA,0,0,0,Jackpot RX,NA,NA,NA,Incomplete
3856,NA,0,0,0,NA,NA,NA,NA,Incomplete
1515,NA,0.5,0.5,0,Little Popo Agie,USDA-USFS-Shoshone NF-Washakie RD,42.60834722,-108.8560583,Complete
3082,NA,3,0,0,Dickinson park 2017,US FS,42.86,-109.05,Incomplete
3085,NA,4,0,0,Louis Lake,USFS,42.6,-108.85,Incomplete
3176,NA,10,0,0,Grouse Mountain,USDA-USFS-Bridger-Teton NF-Jackson RD,43.7,-110.25,Incomplete
3379,NA,20,0,0,Mosier Gulch,BLM,NA,NA,Incomplete
3603,NA,50,0,0,Coal Mountain Juniper,USDI-BLM-Casper Field Office,42.68,-106.45,Incomplete
3086,NA,80,0,0,Middle Fork,USFS,42.76,-108.84,Incomplete
3819,NA,208,0,0,Sherwood Phase 1,NA,43.88,-104.05,Incomplete
3199,NA,20,0,30,Mormon Cricket Hand Piles,USDI-BLM-Buffalo Field Office,44.11,-106.86,Incomplete
3214,NA,130,0,30,Bitter Creek Pile Burn,USDI-BLM-Buffalo Field Office,44.92,-105.79,Incomplete
1513,NA,0.25,0,58.9,South Pass,USDA-USFS-Shoshone NF-Washakie RD,42.51555556,-108.7772222,Incomplete
3702,NA,0,NA,84.82,Pinnacles,USDA-USFS-Shoshone NF-Wind River RD,43.72,-109.97,Complete
1520,NA,1,0,125.68,Middlefork Cow Camp 2014,USDA-USFS-Shoshone NF-Washakie RD,42.72527778,-108.955,Incomplete
1514,NA,3,0,251.3,Dickinson Park,USDA-USFS-Shoshone NF-Washakie RD,42.86035556,-109.0510028,Incomplete
3202,NA,0,0,340,Colter Bay,NA,43.7,-110.7,Incomplete
3205,NA,1,0,340,Phelps Lake,USDI-NPS-Grand Teton NP,43.63,-110.79,Incomplete
3208,NA,0,0,425,White Grass,NA,43.65,-110.77,Incomplete
3729,NA,10,0,452,Shadow Mountain,USDA-USFS-Bridger-Teton NF-Jackson RD,43.73,-110.59,Incomplete
1547,NA,1,0,487,Mattox,Wyoming State Forestry Division,44.06756433,-106.909081,Incomplete
3440,NA,0,0,500,Fiddler's Lake Piles,USDA-USFS-Shoshone NF-Washakie RD,42.62,-108.87,Incomplete
3585,NA,0,0,500,Pass Creek,US Forest Service – Shoshone National Forest,42.61,-108.76,Incomplete
3261,NA,0,0,600,Dickinson Park,USDA-USFS-Shoshone NF-Washakie RD,42.85,-109.06,Incomplete
3262,NA,0,0,600,Louis Lake,USDA-USFS-Shoshone NF-Washakie RD,42.55,-108.85,Incomplete
3439,NA,0,0,600,Dickinson Park Administrative Piles,USDA-USFS-Shoshone NF-Washakie RD,42.85,-109.06,Incomplete
3443,NA,0,NA,600,Louis Lake Administrative Piles,USDA-USFS-Shoshone NF-Washakie RD,42.6,-108.85,Complete
3582,NA,0,0,600,Louis Lake Administrative Piles,US Forest Service – Shoshone National Forest,42.6,-108.84,Incomplete
3781,NA,0,0,601.87,L W-T39,NA,43.55,-109.87,Incomplete
3272,NA,0,0,700,Spring Draw,USDA-USFS-Shoshone NF-Washakie RD,43.66,-109.61,Incomplete
3274,NA,0,NA,750,T-18 Hand Piles,USDA-USFS-Shoshone NF-Washakie RD,43.51,-109.71,Complete
1516,NA,0,NA,753.9,Christina TH 2014,USDA-USFS-Shoshone NF-Washakie RD,42.62691111,-108.8765944,Complete
1519,NA,4,0,753.9,Louis Lake 2014,USDA-USFS-Shoshone NF-Washakie RD,42.59913056,-108.8453028,Incomplete
3201,NA,1,0,765,Bar BC,USDI-NPS-Grand Teton NP,43.7,-110.7,Incomplete
3783,NA,0,0,1072.33,Long Creek Roadside,NA,43.66,-109.91,Incomplete
3101,NA,0,0,1200,Beartrap Slash Piles,USDI-BLM-Buffalo Field Office,43.91,-107.04,Incomplete
3378,NA,0,0,1200,Billy Creek,USDI-BLM-Buffalo Field Office,44.12,-106.87,Incomplete
3200,NA,1,0,1200,Billy Creek Public Pile,USDI-BLM-Buffalo Field Office,44.12,-106.87,Incomplete
