SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,BURN_STATUS
342,2019-01-01,NA,NA,0,Spruce Park Piles,Pile,"USFS, Rio Grande National Forest",37.02,-106.48,NA,Incomplete
343,2019-01-01,NA,NA,0,El Gato Piles,Pile,"USFS, Rio Grande National Forest",37.05,-106.49,NA,Incomplete
53,2019-01-01,NA,NA,0,Little Snake North,Pile,"USFS, Routt National Forest",40.98,-106.92,NA,Incomplete
54,2019-01-01,NA,NA,3534.75,Admin Piles,Pile,"USFS, Routt National Forest",40.05,-107.02,NA,Complete
55,2019-01-01,NA,NA,25132,Hwy 134 Piles,Pile,"USFS, Routt National Forest",40.14,-106.58,NA,Complete
56,2019-01-01,NA,NA,46059.8,Monument Rock,Pile,"USFS, Routt National Forest",40.76,-106.85,NA,Complete
57,2019-01-01,NA,NA,210271.75,North Routt,Pile,"USFS, Routt National Forest",40.72,-106.85,NA,Complete
58,2019-01-01,NA,NA,421517.85,Parks RD,Pile,"USFS, Routt National Forest",40.57,-106.6,NA,Complete
219,2019-01-01,3500,0,NA,Steamboat Front,Broadcast,"USFS, Routt National Forest",40.56,-106.88,NA,Incomplete
228,2019-01-01,1155,0,NA,Seedhouse Broadcast,Broadcast,"USFS, Routt National Forest",40.76,-106.79,NA,Incomplete
229,2019-01-01,850,50,NA,Little Snake,Broadcast,"USFS, Routt National Forest",40.94,-106.94,NA,Complete
290,2019-01-01,700,0,NA,Slackweiss,Broadcast,"USFS, Routt National Forest",40.4,-106.37,NA,Incomplete
51,2019-01-01,NA,NA,40320,Engler Piles RX,Pile,"USFS, San Juan National Forest",37.36,-107.64,NA,Complete
52,2019-01-01,NA,NA,11520,Rockwood Piles RX,Pile,"USFS, San Juan National Forest",37.48,-107.81,NA,Complete
92,2019-01-01,NA,NA,16815,Lower Piedra Piles,Pile,"USFS, San Juan National Forest",37.16,-107.18,NA,Complete
194,2019-01-01,1731,0,NA,Archuleta Creek Aerial,Broadcast,"USFS, San Juan National Forest",37.15,-107.25,NA,Incomplete
195,2019-01-01,1500,1005,NA,Brockover,Broadcast,"USFS, San Juan National Forest",37.33,-107.15,NA,Complete
196,2019-01-01,2500,1380,NA,Brockover II,Broadcast,"USFS, San Juan National Forest",37.31,-107.15,NA,Complete
198,2019-01-01,3500,2700,NA,Lake Canyon,Broadcast,"USFS, San Juan National Forest",37.72,-108.69,NA,Complete
199,2019-01-01,1661,440,NA,South Carver,Broadcast,"USFS, San Juan National Forest",37.47,-108.34,NA,Complete
249,2019-01-01,2150,0,NA,Devil Creek 2,Broadcast,"USFS, San Juan National Forest",37.32,-107.18,NA,Incomplete
250,2019-01-01,1800,0,NA,Fawn Gulch,Broadcast,"USFS, San Juan National Forest",37.3,-106.95,NA,Incomplete
251,2019-01-01,1400,138,NA,Horsefly,Broadcast,"USFS, San Juan National Forest",37.3,-107.33,NA,Complete
252,2019-01-01,650,0,NA,Mill Creek SJF,Broadcast,"USFS, San Juan National Forest",37.26,-106.88,NA,Incomplete
254,2019-01-01,840,85,NA,Chimney Rock,Broadcast,"USFS, San Juan National Forest",37.18,-107.29,NA,Complete
256,2019-01-01,8655,3697,NA,Boggy Draw,Broadcast,"USFS, San Juan National Forest",37.56,-108.43,NA,Complete
280,2019-01-01,5771,1416,NA,VP Unit 1,Broadcast,"USFS, San Juan National Forest",37.28,-107.41,NA,Complete
283,2019-01-01,6000,5820,NA,Pargin,Broadcast,"USFS, San Juan National Forest",37.2,-107.41,NA,Complete
295,2019-01-01,NA,NA,0,Devil Creek Piles,Pile,"USFS, San Juan National Forest",37.32,-107.19,NA,Incomplete
296,2019-01-01,NA,NA,0,Cabazon Piles,Pile,"USFS, San Juan National Forest",37.16,-107.18,NA,Incomplete
297,2019-01-01,NA,NA,19845,Turkey Springs Piles,Pile,"USFS, San Juan National Forest",37.32,-107.15,NA,Complete
312,2019-01-01,NA,NA,0,Cow Canyon,Pile,"USFS, San Juan National Forest",37.73,-108.69,NA,Incomplete
313,2019-01-01,NA,NA,136843.2,Fox Den,Pile,"USFS, San Juan National Forest",37.64,-108.2,NA,Complete
314,2019-01-01,NA,NA,29435.7,Joe Rock,Pile,"USFS, San Juan National Forest",37.43,-108.28,NA,Complete
331,2019-01-01,NA,NA,26311.75,Haycamp,Pile,"USFS, San Juan National Forest",37.49,-108.34,NA,Complete
158,2019-01-01,2500,1000,NA,Eagle Burn Blocks French Creek,Broadcast,"USFS, White River National Forest",39.61,-107.18,NA,Complete
207,2019-01-01,2065,1000,NA,Braderich Creek,Broadcast,"USFS, White River National Forest",39.19,-107.3,NA,Complete
208,2019-01-01,2500,0,NA,Cattle Creek,Broadcast,"USFS, White River National Forest",39.49,-107.02,NA,Incomplete
209,2019-01-01,600,350,NA,Avalanche Creek,Broadcast,"USFS, White River National Forest",39.24,-107.21,NA,Complete
244,2019-01-01,1100,0,NA,Cherry Creek,Broadcast,"USFS, White River National Forest",39.67,-107.63,NA,Incomplete
245,2019-01-01,521,521,NA,Grizzly Creek Rx,Broadcast,"USFS, White River National Forest",39.58,-107.27,NA,Complete
294,2019-01-01,NA,NA,23481.25,Vail Intermountain,Pile,"USFS, White River National Forest",39.62,-106.4,NA,Complete
298,2019-01-01,NA,NA,0,Breckenridge FHF - Unit 427,Pile,"USFS, White River National Forest",39.5,-106.07,NA,Incomplete
299,2019-01-01,NA,NA,124618.5,Keystone Gulch TSI,Pile,"USFS, White River National Forest",39.58,-105.96,NA,Complete
309,2019-01-01,NA,NA,0,Breckenridge FHF - Unit 307,Pile,"USFS, White River National Forest",39.53,-105.99,NA,Incomplete
310,2019-01-01,NA,NA,100980,Indian Creek Salvage,Pile,"USFS, White River National Forest",39.69,-106.4,NA,Complete
157,2019-01-01,NA,NA,0,Crestone Creek,Pile,"USFWS, Alamosa National Wildlife Refuge",37.98,-105.72,NA,Incomplete
205,2019-01-01,1800,0,NA,Alamosa Refuge Unit N2/Q,Broadcast,"USFWS, Alamosa National Wildlife Refuge",37.39,-105.75,NA,Incomplete
159,2019-01-01,NA,NA,0,Monte Vista & Alamosa Refuges' Admin Piles,Pile,"USFWS, Monte Vista National Wildlife Refuge",37.47,-106.15,NA,Incomplete
206,2019-01-01,650,0,NA,Monte Vista Unit 18,Broadcast,"USFWS, Monte Vista National Wildlife Refuge",37.49,-106.06,NA,Incomplete
152,2019-01-01,NA,NA,0,Arsenal Piles,Pile,"USFWS, Rocky Mountain Arsenal Wildlife Refuge",39.86,-104.81,NA,Incomplete
191,2019-01-01,3500,1564,NA,Arsenal Broadcast,Broadcast,"USFWS, Rocky Mountain Arsenal Wildlife Refuge",39.81,-104.81,NA,Complete
30,2020-01-01,NA,NA,27562.5,Eby Creek Cut and Pile,Pile,"BLM, Craig Field Office",39.66,-106.84,NA,Complete
227,2020-01-01,5240,0,NA,West Divide,Broadcast,"BLM, Craig Field Office",39.31,-107.55,NA,Incomplete
2,2020-01-01,NA,NA,410550,Los Pinos,Pile,"BLM, Grand Junction Field Office",38.1,-106.98,NA,Complete
7,2020-01-01,NA,NA,627165,Gibbler Gulch,Pile,"BLM, Grand Junction Field Office",38.79,-108.55,NA,Complete
75,2020-01-01,NA,NA,223492.5,Moffat Gulch,Pile,"BLM, Grand Junction Field Office",39.34,-108.16,NA,Complete
195,2020-01-01,450,0,NA,Chicken Prescribed Fire,Broadcast,"BLM, Grand Junction Field Office",40.6,-108.82,NA,Incomplete
196,2020-01-01,663,0,NA,Corcoran Peak,Broadcast,"BLM, Grand Junction Field Office",39.31,-108.51,NA,Incomplete
206,2020-01-01,500,0,NA,Palisade Watershed,Broadcast,"BLM, Grand Junction Office, BLM",39.08,-108.27,NA,Incomplete
210,2020-01-01,200,0,NA,Farmers Canyon,Broadcast,"BLM, Grand Junction Field Office",38.8,-108.55,NA,Incomplete
286,2020-01-01,NA,NA,0,Horsethief Bench,Pile,"BLM, Grand Junction Office, BLM",39.15,-108.83,NA,Incomplete
32,2020-01-01,NA,NA,0,Grouse Mountain,Pile,"BLM, Kremmling Office, BLM",40.12,-106.18,NA,Incomplete
33,2020-01-01,NA,NA,0,Owl Mountain,Pile,"BLM, Kremmling Office, BLM",40.52,-106.1,NA,Incomplete
34,2020-01-01,NA,NA,0,Independence Mountain,Pile,"BLM, Kremmling Office, BLM",40.99,-106.43,NA,Incomplete
35,2020-01-01,NA,NA,0,Strawberry,Pile,"BLM, Kremmling Office, BLM",40,-105.83,NA,Incomplete
36,2020-01-01,NA,NA,0,Smith Mesa,Pile,"BLM, Kremmling Office, BLM",40.07,-106.13,NA,Incomplete
230,2020-01-01,350,0,NA,Inspiration Point,Broadcast,"BLM, Kremmling Office, BLM",39.98,-106.48,NA,Incomplete
53,2020-01-01,380,0,NA,Deer Haven Broadcast,Broadcast,"BLM, Royal Gorge Office (Canon City), BLM",38.62,-105.37,NA,Incomplete
54,2020-01-01,NA,NA,52321.8,Hole in the Rock,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.67,-105.27,NA,Complete
55,2020-01-01,NA,NA,0,Likely Gulch,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.34,-105.57,NA,Incomplete
56,2020-01-01,NA,NA,74690,Mt. Harvard Estates,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.91,-105.17,NA,Complete
57,2020-01-01,NA,NA,0,Thompson Mountain,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.6,-105.38,NA,Incomplete
58,2020-01-01,NA,NA,0,Tyndall Piles,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.31,-105.53,NA,Incomplete
59,2020-01-01,NA,NA,0,Whiskey,Pile,"BLM, Royal Gorge Office (Canon City), BLM",39.66,-105.34,NA,Incomplete
260,2020-01-01,NA,NA,0,Shavano Piles,Pile,"BLM, Royal Gorge Office (Canon City), BLM",38.56,-106.14,NA,Incomplete
114,2020-01-01,300,163,NA,Blanca Wetlands,Broadcast,"BLM, San Luis Valley Field Office, BLM",37.56,-105.72,NA,Complete
44,2020-01-01,NA,NA,94494.4,CANM Piles,Pile,"BLM, Southwest District , BLM",37.33,-109.01,NA,Complete
99,2020-01-01,554,0,NA,Dry Mesa Rx,Broadcast,"BLM, Southwest District , BLM",38.61,-108.31,NA,Incomplete
100,2020-01-01,200,0,NA,Simms Mesa,Broadcast,"BLM, Southwest District , BLM",38.31,-107.88,NA,Incomplete
112,2020-01-01,NA,NA,41343.15,Gunnison Gorge,Pile,"BLM, Southwest District , BLM",38.77,-107.92,NA,Complete
194,2020-01-01,2400,0,NA,West Rim,Broadcast,"BLM, Southwest District , BLM",37.87,-108.78,NA,Incomplete
271,2020-01-01,NA,NA,0,4 Neighborhoods RX,Pile,"BLM, Southwest District , BLM",38.06,-107.68,NA,Incomplete
279,2020-01-01,NA,NA,0,Dry Creek (TFO Piles),Pile,"BLM, Southwest District , BLM",38.06,-108.55,NA,Incomplete
241,2020-01-01,NA,NA,7125,4 Neighborhoods Piles,Pile,"BLM, Uncompaghre Field  Office (Montrose), BLM",38.07,-107.67,NA,Complete
242,2020-01-01,NA,NA,0,Leonards Basin,Pile,"BLM, Uncompaghre Field  Office (Montrose), BLM",38.79,-108.31,NA,Incomplete
89,2020-01-01,NA,NA,0,James Mark Jones SWA Piles,Pile,"CPW, Denver Area, Colo Parks & Wildlife Div",39.18,-105.89,NA,Incomplete
102,2020-01-01,NA,NA,46717.58,Nott Creek Units 123 Pile Burn,Pile,"CPW, Denver Area, Colo Parks & Wildlife Div",39.86,-105.35,NA,Complete
107,2020-01-01,NA,NA,0,St. Vrain,Pile,"CPW, Denver Area, Colo Parks & Wildlife Div",40.16,-104.98,NA,Incomplete
183,2020-01-01,1000,0,NA,Banner Lakes,Broadcast,"CPW, Denver Area, Colo Parks & Wildlife Div",40.07,-104.56,NA,Incomplete
86,2020-01-01,700,0,NA,Park County CPW Broadcast Burn,Broadcast,"CPW, Durango Area, Colo Parks & Wildlife Div",39.2,-105.89,NA,Incomplete
142,2020-01-01,NA,NA,0,Bellvue Piles,Pile,"CPW, Fort Collins Area, Colo Parks & Wildlife Div",40.63,-105.17,NA,Incomplete
212,2020-01-01,NA,NA,0,Cameo Pile,Pile,"CPW, Grand Junction Area",39.15,-108.31,NA,Incomplete
97,2020-01-01,NA,NA,0,Rio Grande SWA,Pile,"CPW, Monte Vista Area, Colo Parks & Wildlife Div",37.57,-106.04,NA,Incomplete
106,2020-01-01,NA,NA,10625,Lory State Park,Pile,"CPW, Colorado State Parks",40.57,-105.18,NA,Complete
113,2020-01-01,720,0,NA,Mueller State Park Rx,Broadcast,"CPW, Colorado State Parks",38.88,-105.15,NA,Incomplete
167,2020-01-01,300,0,NA,Chemical Depot Broadcast,Broadcast,"DoD, Army Chemical Depot",38.27,-104.28,NA,Incomplete
124,2020-01-01,NA,NA,0,Fort Carson Piles,Pile,"DoD, Fort Carson Army",38.59,-104.82,NA,Incomplete
125,2020-01-01,NA,NA,0,PCMS Piles,Pile,"DoD, Fort Carson Army",37.52,-104,NA,Incomplete
201,2020-01-01,5000,0,NA,Fort Carson - North,Broadcast,"DoD, Fort Carson Army",38.7,-104.77,NA,Incomplete
202,2020-01-01,10000,0,NA,Fort Carson - Middle,Broadcast,"DoD, Fort Carson Army",38.59,-104.82,NA,Incomplete
203,2020-01-01,10000,0,NA,Fort Carson - South,Broadcast,"DoD, Fort Carson Army",38.47,-104.86,NA,Incomplete
204,2020-01-01,25000,0,NA,PCMS Broadcast,Broadcast,"DoD, Fort Carson Army",37.46,-103.96,NA,Incomplete
197,2020-01-01,85,0,NA,Water Tank,Broadcast,"Local Gov't Agency, City of Boulder",39.95,-105.26,NA,Incomplete
6,2020-01-01,NA,NA,9537,Hall Ranch,Pile,"Local Gov't Agency, Boulder County Open Space",40.21,-105.33,NA,Complete
218,2020-01-01,270,0,NA,Wapiti 2,Broadcast,"Local Gov't Agency, Boulder County Open Space",40.16,-105.29,NA,Incomplete
45,2020-01-01,NA,NA,12830.4,CAFA Unit 3 Project,Pile,"Local Gov't Agency, Local Government Agency",40.09,-105.32,NA,Complete
46,2020-01-01,NA,NA,12830.4,1577 West Coach Road,Pile,"Local Gov't Agency, Local Government Agency",40.06,-105.34,NA,Complete
47,2020-01-01,NA,NA,21384,Anne White Project,Pile,"Local Gov't Agency, Local Government Agency",40.05,-105.31,NA,Complete
70,2020-01-01,NA,NA,0,Oak Creek FPD,Pile,"Local Gov't Agency, Local Government Agency",40.29,-106.96,NA,Incomplete
71,2020-01-01,NA,NA,0,North Routt FPD,Pile,"Local Gov't Agency, Local Government Agency",40.76,-106.75,NA,Incomplete
85,2020-01-01,NA,NA,7040,Elk Creek FPD,Pile,"Local Gov't Agency, Local Government Agency",39.57,-105.28,NA,Complete
91,2020-01-01,NA,NA,0,Glacier View Community Piles,Pile,"Local Gov't Agency, Local Government Agency",40.7,-105.41,NA,Incomplete
155,2020-01-01,NA,NA,20482,Deer Valley Park Association Piles,Pile,"Local Gov't Agency, Local Government Agency",39.43,-105.43,NA,Complete
162,2020-01-01,NA,NA,7039.5,Dalla Mountain Park Burn,Pile,"Local Gov't Agency, Local Government Agency",37.3,-107.88,NA,Complete
173,2020-01-01,NA,NA,9500,Limon Collection,Pile,"Local Gov't Agency, Local Government Agency",39.25,-103.68,NA,Complete
175,2020-01-01,NA,NA,1762.2,Cortez Fire Piles,Pile,"Local Gov't Agency, Local Government Agency",37.33,-108.6,NA,Complete
182,2020-01-01,NA,NA,133000,Perry Park,Pile,"Local Gov't Agency, Local Government Agency",39.27,-105,NA,Complete
213,2020-01-01,NA,NA,0,Willow,Pile,"Local Gov't Agency, Local Government Agency",37.17,-105.86,NA,Incomplete
235,2020-01-01,NA,NA,0,Otis Tree Pile,Pile,"Local Gov't Agency, Local Government Agency",40.14,-102.95,NA,Incomplete
237,2020-01-01,NA,NA,27562.5,Mesa Cortina Open Space,Pile,"Local Gov't Agency, Local Government Agency",39.62,-106.08,NA,Complete
31,2020-01-01,590,0,NA,Dry Gulch,Broadcast,"Multiple Agencies, multiple agencies",39.91,-106.59,NA,Incomplete
145,2020-01-01,3500,0,NA,Arsenal Broadcast,Broadcast,"Multiple Agencies, multiple agencies",39.81,-104.81,NA,Incomplete
146,2020-01-01,301,0.01,NA,"Ingersoll, Heil Valley Ranch",Broadcast,"Multiple Agencies, multiple agencies",40.13,-105.33,NA,Complete
168,2020-01-01,600,0,NA,Squaw Creek,Broadcast,"Multiple Agencies, multiple agencies",38.08,-106.45,NA,Incomplete
26,2020-01-01,NA,NA,10854,North Slope Piles,Pile,"Non-Profits & Misc. Fed, Other",38.92,-105.04,NA,Complete
247,2020-01-01,NA,NA,2772,F Wagon Creek,Pile,"Non-Profits & Misc. Fed, Other",37.55,-105.22,NA,Complete
258,2020-01-01,NA,NA,62244,Arrowhead,Pile,"Non-Profits & Misc. Fed, Other",38.32,-107.35,NA,Complete
160,2020-01-01,NA,NA,247.5,Snowmass Ski Area Piles,Pile,"Non-Profits & Misc. Fed, Ski resort",39.19,-106.95,NA,Complete
229,2020-01-01,NA,NA,450,Tucker Mountain,Pile,"Non-Profits & Misc. Fed, Ski resort",39.45,-106.16,NA,Complete
234,2020-01-01,NA,NA,4900,Wolf Creek Ski Area,Pile,"Non-Profits & Misc. Fed, Ski resort",37.47,-106.78,NA,Complete
239,2020-01-01,NA,NA,24400.35,Aspen Highlands Ski Area,Pile,"Non-Profits & Misc. Fed, Ski resort",39.13,-106.86,NA,Complete
285,2020-01-01,NA,NA,5320,Winter Park,Pile,"Non-Profits & Misc. Fed, Ski resort",39.86,-105.75,NA,Complete
134,2020-01-01,1200,0,NA,Brannigan,Broadcast,"Non-Profits & Misc. Fed, The Nature Conservancy",40.96,-105.06,NA,Incomplete
215,2020-01-01,NA,NA,0,Dino Admin,Pile,"NPS, Dinosaur National Monument",40.24,-108.97,NA,Incomplete
93,2020-01-01,NA,NA,1325.7,Sand Dunes Admin Pile,Pile,"NPS, Great Sand Dunes National Park",37.71,-105.51,NA,Complete
214,2020-01-01,3335,0,NA,Liberty Units 1-4,Broadcast,"NPS, Great Sand Dunes National Park",37.9,-105.67,NA,Incomplete
143,2020-01-01,NA,NA,6927.620000000001,MEVE Admin,Pile,"NPS, Mesa Verde National Park",37.18,-108.48,NA,Complete
50,2020-01-01,NA,NA,283122,East Portal,Pile,"NPS, Rocky Mountain National Park",40.32,-105.58,NA,Complete
51,2020-01-01,NA,NA,74970,Upper Bear Lake Road,Pile,"NPS, Rocky Mountain National Park",40.32,-105.62,NA,Complete
52,2020-01-01,NA,NA,1825740,Wind River,Pile,"NPS, Rocky Mountain National Park",40.32,-105.59,NA,Complete
159,2020-01-01,NA,NA,47040,Moraine Park Pit,Pile,"NPS, Rocky Mountain National Park",40.4,-105.58,NA,Complete
186,2020-01-01,175,0,NA,South Lateral Moraine Unit,Broadcast,"NPS, Rocky Mountain National Park",40.34,-105.59,NA,Incomplete
187,2020-01-01,300,0,NA,BME Unit,Broadcast,"NPS, Rocky Mountain National Park",40.36,-105.56,NA,Incomplete
217,2020-01-01,NA,NA,6075,Banded Peak Ranch,Pile,"Private Land, Banded Peak Ranch",37.09,-106.67,NA,Complete
61,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",37.98,-105.73,NA,Incomplete
62,2020-01-01,NA,NA,10801.92,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",38.46,-106.41,NA,Complete
84,2020-01-01,NA,NA,11020,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.4,-106.8,NA,Complete
90,2020-01-01,NA,NA,18000,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.81,-105.61,NA,Complete
110,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",37.47,-105.19,NA,Incomplete
111,2020-01-01,15,0,NA,Private Piles,Broadcast,"Private Land, Privately-owned land being burned by owner",39.78,-104.75,NA,Incomplete
126,2020-01-01,NA,NA,60944.4,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",38.08,-105.42,NA,Complete
154,2020-01-01,NA,NA,1112,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",38.9,-107.92,NA,Complete
157,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",39.94,-105.47,NA,Incomplete
171,2020-01-01,75,0,NA,Private Piles,Broadcast,"Private Land, Privately-owned land being burned by owner",39.63,-106.81,NA,Incomplete
174,2020-01-01,NA,NA,5130,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",37.51,-107.8,NA,Complete
180,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.61,-105.33,NA,Incomplete
205,2020-01-01,NA,NA,4600,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",37.31,-107.77,NA,Complete
225,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.56,-106.89,NA,Incomplete
232,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.33,-106.84,NA,Incomplete
257,2020-01-01,NA,NA,77576.85,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.35,-104.76,NA,Complete
272,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",37.54,-107.8,NA,Incomplete
280,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",40.29,-106.43,NA,Incomplete
282,2020-01-01,NA,NA,0,Private Piles,Pile,"Private Land, Privately-owned land being burned by owner",38.29,-107.59,NA,Incomplete
72,2020-01-01,NA,NA,93480,Private Piles,Pile,"Private Land, Ranch",37,-105,NA,Complete
73,2020-01-01,NA,NA,995103.72,Private Piles,Pile,"Private Land, Ranch",37,-105,NA,Complete
74,2020-01-01,NA,NA,325124.8,Private Piles,Pile,"Private Land, Ranch",37,-105,NA,Complete
211,2020-01-01,500,0,NA,Ranch Mixed Conifer Restoration,Broadcast,"Private Land, Ranch",37,-105,NA,Incomplete
223,2020-01-01,500,125,NA,Ranch Grass,Broadcast,"Private Land, Ranch",37,-105,NA,Complete
88,2020-01-01,NA,NA,1606.5,Link Creek STL Piles,Pile,"SLB, State Land Board",39.01,-105.45,NA,Complete
108,2020-01-01,NA,NA,0,Sand Creek,Pile,"SLB, State Land Board",40.92,-105.81,NA,Incomplete
133,2020-01-01,NA,NA,20991.960000000003,State Forest Piles,Pile,"SLB, State Land Board",40.52,-106.02,NA,Complete
238,2020-01-01,NA,NA,0,Green Ridge Piles,Pile,"SLB, State Land Board",40.18,-106.87,NA,Incomplete
5,2020-01-01,NA,NA,261426,James Creek Handpiles,Pile,"USFS, Arapaho/Roosevelt National Forests",40.09,-105.44,NA,Complete
10,2020-01-01,NA,NA,201780,Red Feather 3,Pile,"USFS, Arapaho/Roosevelt National Forests",40.76,-105.6,NA,Complete
11,2020-01-01,NA,NA,3356180.7,Thompson River 4,Pile,"USFS, Arapaho/Roosevelt National Forests",40.36,-105.38,NA,Complete
12,2020-01-01,NA,NA,0,Red Feather 4,Pile,"USFS, Arapaho/Roosevelt National Forests",40.76,-105.6,NA,Incomplete
13,2020-01-01,NA,NA,297000,Deadhorse-Pratt Creek,Pile,"USFS, Arapaho/Roosevelt National Forests",40.96,-105.59,NA,Complete
14,2020-01-01,NA,NA,1012210.8,Magic Sky 3,Pile,"USFS, Arapaho/Roosevelt National Forests",40.78,-105.5,NA,Complete
15,2020-01-01,NA,NA,2146762.5,Magic Sky 2,Pile,"USFS, Arapaho/Roosevelt National Forests",40.77,-105.48,NA,Complete
16,2020-01-01,NA,NA,286976,Glen Haven,Pile,"USFS, Arapaho/Roosevelt National Forests",40.47,-105.46,NA,Complete
39,2020-01-01,NA,NA,0,James Creek Machine,Pile,"USFS, Arapaho/Roosevelt National Forests",40.09,-105.43,NA,Incomplete
40,2020-01-01,NA,NA,773617.5,Echo Hills Blue Hills Hand Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",39.68,-105.44,NA,Complete
41,2020-01-01,NA,NA,151483.2,Mad and Blue Creek Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",39.76,-105.69,NA,Complete
42,2020-01-01,NA,NA,14850,Evergreen 1A,Pile,"USFS, Arapaho/Roosevelt National Forests",39.56,-105.38,NA,Complete
43,2020-01-01,NA,NA,3417,Lump Gulch,Pile,"USFS, Arapaho/Roosevelt National Forests",39.95,-105.44,NA,Complete
48,2020-01-01,NA,NA,120360,James Creek 3401-3402 Boulder Hts,Pile,"USFS, Arapaho/Roosevelt National Forests",40.1,-105.32,NA,Complete
49,2020-01-01,NA,NA,230647.5,St. Vrain Hand Piles,Pile,"USFS, Arapaho/Roosevelt National Forests",40.23,-105.53,NA,Complete
