SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,PILE_VOLUME,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
1010860,2019-06-23,40000,1550,0,Elk Fire,Broadcast,GILA NATIONAL FOREST QUEMADO RANGER DISTRICT,33.999,-108.251,Complete
1007232,2010-03-01,NA,0,36000,Fossil Rx,Pile,Federal,35.2567,-108.1285,Complete
1018000,2022-03-17,10,2,200000,Perea Nature Trail Pile RX,NA,BLM-ADO-RPFO,35.546,-106.782,Complete
1009007,2005-12-01,NA,0,4200,McCauley Slash Piles,Pile,State,32.8722,-108.758,Complete
1011860,2019-11-29,0,0.01,0,4 Neighbors,Pile,"SALOPEK 4MP, LLC",32.348,-106.811,Incomplete
1007197,2010-12-01,NA,0,0,BDR Pile Burns,Pile,Federal,NA,NA,Incomplete
1012487,2020-02-15,220,0.01,0,Negrito Fire Base,Broadcast,Gila National Forest-Reserve Ranger District,33.524,-108.522,Incomplete
1009006,2005-09-01,NA,0,3900,Carlsbad South Slash,Pile,Private,32.28811,-104.05328,Complete
1008688,2018-03-01,4000,0,0,Sacaton,Broadcast,BLM - SOCORRO FO,34.0619,-106.5999,Incomplete
1009562,2019-02-01,0,0,35000,Glacier Lake South 1,Pile,VERMEJO PARK RANCH,36.956,-105.277,Incomplete
1006909,2009-03-01,30451,0,0,Reserve WUI Broadcast,Broadcast,Federal,33.6669,-108.8586,Incomplete
1005829,2004-12-01,NA,19,7500,Ladron Piles,Pile,Federal,34.4851,-106.983,Complete
1009765,2019-02-14,6500,1,0,Chain of Craters RX,Broadcast,BLM-ADO-RPFO,34.869,-108.202,Complete
1016800,2021-12-24,10,10,3500,Salado Piles,NA,Bureau of Land Management - NM-ROD,33.534,-105.481,Complete
1008709,2018-03-01,6907,0,0,mesa poleo/cordovas Rx,Broadcast,U.S. Forest Service-USDA - NM-SNF,36.1684,-106.7309,Incomplete
1007587,2011-03-01,NA,0,0,Questa Lama Piles,Pile,Federal,36.6906,-105.5945,Incomplete
1005975,2004-03-01,5381,0,0,Encinosa,Broadcast,Private,NA,NA,Incomplete
1016740,2022-01-01,2500,500,15000,Programmatic Piles 2022,NA,"LINCOLN NF, SACRAMENTO RD",32.875,-105.809,Complete
1006154,2005-03-01,NA,0,0,Lion piles,Pile,Federal,NA,NA,Incomplete
1017960,2022-03-04,0,0.01,0.01,4MP#2-2022,Pile,"SALOPEK 4MP, LLC",32.42,-106.86,Incomplete
1006566,2007-03-01,265,0,200000,Eagle Creek,Pile,Federal,33.4125,-105.7013,Complete
1007957,2013-03-01,NA,0,0,Hackberry,Pile,Bureau of Land Management,32.6389,-105.2892,Incomplete
1006094,2005-03-01,NA,0,0,Ladron Piles,Pile,Federal,34.4851,-106.983,Incomplete
1018320,2022-06-22,2.5,0.1,0.1,Canon Bonita Ranch,NA,CANON BONITA RANCH,35.982,-104.522,Incomplete
1007728,2012-03-01,NA,0,200000,BDR CY12 T2 Piles,Pile,USFWS,33.7667,-106.8736,Complete
1006531,2007-03-01,1800,0,0,Highway,Broadcast,Federal,34.295,-108.6736,Incomplete
1006035,2005-03-01,80,0,15840,Sevilleta Piles,Pile,Federal,34.27,-106.83,Complete
1009185,2010-12-01,NA,0,240,3 Circles- T Bird,Pile,Federal,32.9542,-108.0389,Complete
1008323,2016-03-01,NA,0,0,Wind Mountain Pile Burn,Pile,BLM,36.7053,-105.92,Incomplete
1006203,2005-03-01,2869,0,0,Bracket,Broadcast,Private,36.77074,-104.85382,Incomplete
1017160,2022-01-04,200,12,100,D5 District Wide Piles,NA,GILA NATIONAL FOREST - WILDERNESS RANGER DISTRICT,33.008,-108.079,Complete
1008990,2005-03-01,NA,NA,21000,Mesquite,Pile,Private,32.1625,-106.7087,Complete
1006439,2006-09-01,NA,0,4000,TSVFD,Pile,Municipal,36.59647,-105.46272,Complete
1006200,2005-09-01,NA,0,950000,Timber Slash,Pile,Private,36.95591,-104.7913,Complete
1009761,2019-02-14,220,0.01,0,Negrito Fire Base,Broadcast,Gila National Forest-Reserve Ranger District,33.524,-108.522,Incomplete
1014461,2021-01-01,600,550,1500000,Pino West Piles,NA,"SANTA FE, JEMEZ RD",35.786,-106.6,Complete
1016185,2021-09-22,1425,1,0,FMU 621,Broadcast,VERMEJO PARK RANCH,36.502,-104.71,Incomplete
1009018,2006-03-01,NA,0,13300,Tucson Electric Piles,Pile,Federal,34.00019,-108.93272,Complete
1009662,2019-02-15,7815,0,0.1,Gallinas Rx.,Pile,"US FOREST SERVICE, PECOS/LV RD SANTA FE NF",35.68,-105.458,Incomplete
1008490,2017-06-01,NA,0,0,Wildhorse Piles/Slash Pit,Pile,BLM,34.5557,-107.9396,Incomplete
1007140,2009-03-01,7708,0,0,H5,Broadcast,Private,NA,NA,Incomplete
1006914,2009-03-01,430,0,0,Coal Creek Phase 2,Broadcast,Federal,35.85222,-106.9689,Incomplete
1007405,2010-06-01,NA,0,0,Broad Canyon Piles,Pile,State,NA,NA,Incomplete
1006606,2007-03-01,2697,0,0,Lincoln-Terry Unit #1-5,Broadcast,Federal,NA,NA,Incomplete
1014580,2021-01-11,1000,1000,50000,Wind MTN Piles,NA,BLM,36.7,-105.902,Complete
1008632,2017-03-01,NA,0,0,Glacier Lake South 1,Pile,VERMEJO PARK RANCH,36.95741,-105.2773,Incomplete
1007884,2013-03-01,430,0,0,Coal Creek Phase 2,Broadcast,BLM,35.85222,-106.9689,Incomplete
1008811,2018-03-01,NA,0,0,TX,Pile,VERMEJO PARK RANCH,36.92561,-104.7691,Incomplete
1009804,2019-02-18,3500,0.1,0,Sacaton,Broadcast,BLM - SOCORRO FO,34.243,-106.582,Incomplete
1006958,2009-03-01,2850,0,0,Cerro Comadre,Broadcast,Federal,34.9469,-108.1545,Incomplete
1007740,2012-09-01,NA,0,355000,Ensenada,Pile,USFS/CARSON,36.6056,-106.1398,Complete
1007813,2012-03-01,25053,0,0,H3,Broadcast,VERMEJO PARK RANCH,36.7827,-104.9594,Incomplete
1013740,2020-09-04,1310,0.001,0,La Jara,Broadcast,Federal,36.428,-105.347,Incomplete
1009520,2019-01-30,374,91,419780,Chaparral,NA,SANTA FE N.F.,35.849,-106.822,Complete
1005931,2004-09-01,804,0,0,West Mesa,Broadcast,Federal,NA,NA,Incomplete
1017680,2022-02-15,204,0.001,0,Celebration Well Rx,Broadcast,GILA NATIONAL FOREST - WILDERNESS RANGER DISTRICT,33.008,-108.101,Incomplete
1005952,2004-03-01,NA,0,672000,CBM Project Piles,Pile,Private,NA,NA,Complete
1008288,2016-03-01,30451,0,0,Reserve WUI Broadcast,Broadcast,"USFS RESERVE RD, GILA NF",33.6669,-108.8586,Incomplete
1008363,2016-03-01,700,0,0,Crest Garden,Broadcast,Bureau of Land Management - NM-LCD,NA,NA,Incomplete
1007282,2010-03-01,375,0,0,Vereda Cheatgrass Rx,Broadcast,Federal,36.8028,-107.8144,Incomplete
1006888,2008-03-01,4000,0,0,Dry Mesa,Broadcast,Private,36.7982,-104.1832,Incomplete
1012160,2020-01-17,0,0,490000,TX,Pile,VERMEJO PARK RANCH,36.924,-104.769,Complete
1007519,2011-03-01,1000,0,0,LLoyds Canyon,Broadcast,Bureau of Land Management,NA,NA,Incomplete
1006561,2007-03-01,NA,0,20000,ELMA Pile Burn,Pile,Federal,34.875,-108,Complete
1008261,2015-09-01,NA,0,110200,McCuen Pile Burn,Pile,VERMEJO PARK RANCH,36.85,-104.74,Complete
1005979,2004-03-01,117,0,0,Sombrero,Broadcast,Private,NA,NA,Incomplete
1008740,2018-03-01,21000,0,0,Valle Vidal,Broadcast,US FOREST SERVICE,36.7921,-105.13720000000001,Incomplete
1008495,2017-03-01,NA,0,50000,Black Deer Piles,Pile,USFS,33.5425,-108.7172,Complete
1006454,2006-09-01,NA,0,1086800,Timber Slash,Pile,Private,36.95591,-104.7913,Complete
1009132,2009-12-01,NA,0,3000,Gila Center,Pile,Federal,NA,NA,Complete
1014821,2021-01-22,1198,38,126875,Grindstone,NA,"LINCOLN NF, SMOKEY BEAR RD",33.314,-105.704,Complete
1018500,2022-10-26,10,11,40000,Station 3 Piles,NA,Angel Fire Fire Department,36.414,-105.282,Complete
1010460,2019-05-01,4968,0.01,0,Ring Rx,Broadcast,U.S. Forest Service-USDA - NM-CAF - Questa,36.76,-105.118,Incomplete
1008507,2017-03-01,NA,0,5000,BDR CY 16 T2 Piles,Pile,U.S. Fish and Wildlife Service - NM-BDR,33.76667,-106.8736,Complete
1006857,2008-03-01,3056,0,0,Pot Mountain Rx,Broadcast,Bureau of Land Management,36.75972,-105.7997,Incomplete
1009563,2019-02-01,0,0,2058000,Bernal Lake 1,Pile,VERMEJO PARK RANCH,36.911,-105.149,Complete
1007190,2010-03-01,NA,0,0,31 Mile Pile Burn,Pile,Bureau of Land Management,36.0237,-106.2328,Incomplete
1011927,2020-01-01,0,0,700000,Patton Canyon 1,Pile,VERMEJO PARK RANCH,36.963,-104.89,Complete
1007664,2012-03-01,500,0,2700000,Perk Grindstone Handpiles,Pile,USDA-FS,33.3508,-105.6897,Complete
1007189,2010-03-01,NA,0,1500000,Edgewood,Pile,Bureau of Land Management,35.04167,-106.1778,Complete
1008777,2018-03-01,NA,0,0,Pino West Piles,Pile,U.S. Forest Service-USDA - NM-SNF,NA,NA,Incomplete
1007785,2012-03-01,NA,0,600000,Guacamalla Piles,Pile,Federal,NA,NA,Complete
1009258,2011-03-01,NA,NA,33600,D & L Farms,Pile,Private,31.9449,-106.6407,Complete
1009622,2019-02-05,0,0.01,0,4MP#3,Pile,Private,32.454,-106.893,Incomplete
1008795,2018-03-01,NA,0.01,0,4MP#1,Pile,"SALOPEK 4MP, LLC",32.5856,-106.9014,Incomplete
1008666,2018-03-01,4600,0,850000,Joaquin Rx,Pile,U.S. Forest Service-USDA - NM-SNF,35.80507,-106.81277,Complete
1013982,2020-10-24,0,0,0.01,Six Horse 1,Pile,VERMEJO PARK RANCH,36.946,-104.724,Incomplete
1017360,2022-01-12,1,0.5,10000,Philmont Burn Pit,NA,PHILMONT SCOUT RANCH,36.472,-104.966,Complete
1007158,2009-03-01,12442,0,0,S3,Broadcast,Private,NA,NA,Incomplete
1014501,2021-01-01,50,11,10000,Glenwood District Wide Piles,NA,"GLENWOOD RANGER DISTRICT, GILA NF",33.41,-108.909,Complete
1008432,2016-12-01,NA,0,36500,Aztec Springs Pile Burn,Pile,SANA FE FIRE DEPARTMENT,35.70441,-105.88381,Complete
1013681,2020-08-04,0,0,0.01,4MP#4,Pile,"SALOPEK 4MP, LLC",32.402,-106.845,Incomplete
1007978,2013-12-01,NA,0,0,BAND Pile,Pile,Federal,NA,NA,Incomplete
1006275,2006-03-01,NA,0,0,Pony Piles,Pile,Federal,35.9638,-106.6625,Incomplete
1009272,2012-03-01,NA,0,9900,Glenwood Slash Pit,Pile,USFS,33.23,-108.8438,Complete
1006258,2006-03-01,10000,0,0,Hermosa,Broadcast,Federal,35.2671,-106.0914,Incomplete
1017920,2022-03-01,1442,60,25000,Willow IRTC,NA,"CARSON NATIONAL FOREST, TRES PIEDRAS RANGER DISTRICT",36.671,-106.179,Complete
1007625,2011-03-01,27966,0,0,S9,Broadcast,Private,36.6142,-104.8868,Incomplete
1006486,2006-09-01,NA,0,500000,Piles,Pile,Private,36.83333,-106.5,Complete
1011780,2019-10-31,2500,0.01,0,Sheep Basin,Broadcast,Gila National Forest-Reserve Ranger District,33.562,-108.727,Incomplete
1007259,2010-03-01,NA,0,40000,Unit 40 Piles,Pile,Federal,NA,NA,Complete
1007521,2011-03-01,NA,0,0,Natural Area,Pile,Bureau of Land Management,NA,NA,Incomplete
1007475,2011-03-01,NA,0,0,31 Mile Pile Burn,Pile,Federal,36.0237,-106.2328,Incomplete
1006392,2006-06-01,201,0,0,Pecos Historic Pastures,Broadcast,National Park Service,35.5281,-105.68385,Incomplete
1009035,2007-09-01,NA,0,6440,Pine Cienega Piles,Pile,Federal,32.9923,-108.9802,Complete
1006896,2008-03-01,322,0,0,Yearling,Broadcast,Private,36.5002,-104.8829,Incomplete
1008441,2016-03-01,NA,0,0,8 Canyon,Pile,VERMEJO PARK RANCH,36.88511,-104.69189,Incomplete
1007905,2013-03-01,463,0,0,Capitan Personal FW,Broadcast,LINCOLN NF,33.5113,-105.6357,Incomplete
1007301,2010-03-01,10000,0,0,Ladrone RX,Broadcast,Bureau of Land Management,NA,NA,Incomplete
1006273,2006-03-01,10000,0,0,Eckleberger RX,Broadcast,Federal,33.58028,-108.5819,Incomplete
1016140,2021-08-18,0,0,1000,AWWT Burn,Pile,TOWN OF RED RIVER,36.709,-105.445,Complete
1014200,2021-01-05,300,196,750000,Pie Town,NA,BLM - SOCORRO FO,34.304,-108.148,Complete
1008687,2018-03-01,NA,0,0,Datil Piles,Pile,Bureau of Land Management - NM-SCD,NA,NA,Incomplete
1017000,2022-01-03,4000,0.1,0,Chain of Craters Rx,Broadcast,BLM-ADO-RPFO,34.869,-108.202,Incomplete
1007191,2010-03-01,NA,0,0,Wind Mountain Pile Burn,Pile,Bureau of Land Management,36.7053,-105.92,Incomplete
1006754,2008-03-01,NA,0,20000,Edgewood,Pile,Bureau of Land Management,35.04167,-106.1778,Complete
1014103,2020-11-26,0,0,0.01,Cerrososo,Pile,VERMEJO PARK RANCH,36.679,-104.92,Incomplete
1006817,2008-06-01,250,0,639.90002,Cedar Creek,Pile,Federal,33.3647,-105.6821,Complete
1006601,2007-03-01,15,0,15000,Kin Bineola,Pile,Federal,NA,NA,Complete
1008479,2017-03-01,4500,0,0,Timber Mountain,Broadcast,LCDO BLM,32.9171,-107.238,Incomplete
1008473,2017-03-01,NA,0,0,Armijo Spring,Pile,U.S. Forest Service-USDA - NM-GNF - Quemado,34.09528,-108.56695,Incomplete
1009008,2005-12-01,NA,0,14904,San Antonio Bosque Piles,Pile,State,33.926,-106.85625,Complete
1007714,2012-03-01,NA,0,2380000,Pie Town Piles,Pile,BLM - SOCORRO FO,34.3,-108.12,Complete
1007262,2010-03-01,115,0,0,Los Posos,Broadcast,Federal,NA,NA,Incomplete
1007110,2009-03-01,2932,0,0,Plaza,Broadcast,Private,36.668,-104.8942,Incomplete
1012541,2020-01-28,300,100,0,Guadalupe MTN Pile,Broadcast,BLM- TAOS FIELD OFFICE,36.763,-105.636,Incomplete
1013620,2020-10-01,367,0.1,0,Southwest Banco Bonito Rx,Broadcast,VALLES CALDERA NATIONAL PRESERVE,35.835,-106.617,Incomplete
1007313,2010-09-01,1200,0,0,lagunitas Meadow RX,Broadcast,Federal,NA,NA,Incomplete
1006836,2008-09-01,233,0,0,East Thunderbird RX,Broadcast,Federal,34.5728,-106.4069,Incomplete
1008944,2004-06-01,NA,0,0,Jewett Pile,Pile,Federal,NA,NA,Incomplete
1007367,2010-03-01,12984,0,0,H9,Broadcast,Private,36.9106,-105.1061,Incomplete
1009098,2008-09-01,NA,0,200,Admin Piles Pasture,Pile,Federal,32.9311,-108.0189,Complete
1007839,2012-09-01,NA,0,0,Stubblefield Area Piles,Pile,VERMEJO PARK RANCH,36.93641,-104.8626,Incomplete
1006794,2008-03-01,NA,0,12000,ET Piles,Pile,Federal,33.7908,-106.8736,Complete
1006736,2008-03-01,535,0,0,Cejita Mesa,NA,Federal,36.0961,-105.8133,Incomplete
1008805,2018-03-01,NA,0,0,McWilliams Canyon 1,Pile,VERMEJO PARK RANCH,36.95647,-104.7231,Incomplete
1014582,2021-01-11,200,200,75,San Pedro Pile,NA,BLM- TAOS FIELD OFFICE,35.235,-106.21,Incomplete
1008580,2017-03-01,422,0,0,Corral RX,Broadcast,MT. TAYLOR RD,35.2756,-108.3386,Incomplete
1006166,2005-03-01,NA,0,0,Vallecitos Piles,Pile,Federal,NA,NA,Incomplete
1013000,2020-02-27,1609,0.01,0,FMU 612,Broadcast,VERMEJO PARK RANCH,36.514,-104.741,Incomplete
1007423,2011-03-01,800,0,0,K-87,Broadcast,Federal,NA,NA,Incomplete
1007364,2010-03-01,4870,0,0,H6,Broadcast,Private,NA,NA,Incomplete
1007773,2012-03-01,4500,0,0,Timber Mountain,Broadcast,BLM,32.9171,-107.238,Incomplete
1015680,2021-04-24,15000,0,0,Luera North Mountain Prescribed Fire,Broadcast,NM State Land Office,33.842,-107.867,Incomplete
1007508,2011-09-01,3283,0,0,Signal Peak North,Broadcast,Federal,NA,NA,Incomplete
1007107,2009-03-01,NA,0,0,A Pod West Piles,Pile,Private,36.9464,-104.891,Incomplete
1005917,2004-09-01,NA,0,51408,Davenport Piles,Pile,Federal,NA,NA,Complete
1014540,2021-01-04,10,0.1,0,Datil Piles,Broadcast,BLM - SOCORRO FO,34.152,-107.872,Incomplete
1007388,2010-06-01,95,0,0,East Deer Creek RX,Broadcast,Private,NA,NA,Incomplete
1008534,2017-03-01,2392,0,0,Maquinitas RX,NA,"USDA FOREST SERVICE, CARSON NATIONAL FOREST",36.6892,-106.1689,Incomplete
1008209,2015-03-01,21000,0,0,Valle Vidal,Broadcast,US FOREST SERVICE,36.7921,-105.13720000000001,Incomplete
1007902,2013-03-01,NA,0,2113920,Skillet 3 Pile Burn,Pile,LINCOLN NF,33.3838,-105.4622,Complete
1007721,2012-03-01,NA,0,400000,BTL CY12 T2 Piles,Pile,USFWS,33.5964,-104.3667,Complete
1007021,2009-03-01,173.60001,0,0,Poult-Gobbler,NA,Federal,33.3082,-105.6026,Incomplete
1005966,2004-03-01,NA,0,780000,Pine04,Pile,Private,33.919,-105.7421,Complete
1007267,2010-03-01,907,0,0,Magdalena RX,Broadcast,Federal,NA,NA,Incomplete
1006059,2005-03-01,197,0,756480,Stanton Piles-Airport Mesa,Pile,Federal,33.2628,-105.3349,Complete
1007613,2011-03-01,13157,0,0,H11,Broadcast,Private,36.8497,-104.7682,Incomplete
1007891,2013-03-01,14718,0,0,Cerro Brillante,Broadcast,BLM,34.7458,-105.5994,Incomplete
1007300,2010-06-01,4000,0,0,Gallinas RX,Broadcast,Federal,NA,NA,Incomplete
1007219,2010-09-01,1200,0,0,Capulin Rx,Broadcast,Federal,35.61444,-105.4925,Incomplete
1007439,2011-03-01,NA,0,192000,PA 14-27,Pile,Federal,35.8333,-106.3667,Complete
1007866,2013-03-01,NA,0,210500,Chaparral Pile RX,Pile,Federal,35.8487,-106.8214,Complete
1008810,2018-03-01,NA,0,0,Trac Harvest,Pile,VERMEJO PARK RANCH,36.96505,-104.8016,Incomplete
1007779,2012-09-01,NA,0,0,Stansell-Poult,Pile,"USDA-FS, LINCOLN NF, SMOKEY BEAR RD",33.3348,-105.5715,Incomplete
1007635,2011-03-01,NA,0,0,Broad Canyon Piles,Pile,State,32.5225,-106.9825,Incomplete
1007227,2010-03-01,288,0,0,La Joya,NA,Federal,36.0961,-105.7955,Incomplete
1007967,2013-09-01,4374,0,0,Slaughter Mesa Unit 4,Broadcast,Federal,NA,NA,Incomplete
1007788,2012-03-01,220,0,0,Negrito Fire Base,NA,Federal,NA,NA,Incomplete
1006747,2008-03-01,10450,0,0,Collins Park RX,Broadcast,Federal,33.64333,-108.4611,Incomplete
1015360,2021-03-22,375,375,0,Lava Fields,Broadcast,EL MALPAIS N.M.,34.963,-107.991,Complete
1008704,2018-03-01,NA,0,0,Cerro Montoso Pile Burn,Pile,Bureau of Land Management - NM-TAD,36.68444,-105.73833,Incomplete
1006447,2006-03-01,NA,NA,360000,BZ,Pile,Private,32.22,-106.72,Complete
1007033,2009-03-01,2100,0,0,Francisco,Broadcast,Federal,NA,NA,Incomplete
1008622,2017-03-01,NA,NA,NA,4MP#1,Pile,"SALOPEK 4MP, LLC",32.5856,-106.9014,Incomplete
1007982,2013-03-01,NA,NA,60000,TSF#1,Pile,TOM SALOPEK FARMS,32.6344,-107.025,Complete
1007852,2013-09-01,738,0,0,Barranco RX,Broadcast,FOREST SERVICE,34.5582,-106.372,Incomplete
1007953,2013-03-01,NA,0,0,ELMO Piles,Pile,Federal,35.0392,-108.3544,Incomplete
1006886,2008-03-01,NA,0,76000,A Pod West Piles,Pile,Private,36.9464,-104.891,Complete
1008516,2017-03-01,NA,0,20000,Datil Piles,Pile,Bureau of Land Management - NM-SCD,34.1486,-107.8647,Complete
1008393,2016-03-01,NA,0,80000,443 Road Piles RX,Pile,U.S. Forest Service-USDA - NM-LNF,33.37361,-105.43226,Complete
1008268,2015-03-01,3000,0,0,Los Paises,Broadcast,MOORE LAND & CATTLE COMPANY,35.917,-104.3929,Incomplete
1007612,2011-03-01,33697,0,0,H10,Broadcast,Private,36.9292,-104.9344,Incomplete
1008629,2017-03-01,NA,0,0,Bernal Lake 1,Pile,VERMEJO PARK RANCH,36.91277,-105.1486,Incomplete
1007751,2012-06-01,10,0,0,120A,Broadcast,"LINCOLN NF, SMOKEY BEAR RD",NA,NA,Incomplete
1008489,2017-03-01,8000,0,0,Chain of Craters,Broadcast,BLM,34.83361,-108.2189,Incomplete
1006339,2006-06-01,537,0,0,Malpais Mill,Broadcast,Federal,34.762,-106.8951,Incomplete
1007358,2010-03-01,3297,0,0,HQ,Broadcast,Private,NA,NA,Incomplete
1009034,2006-03-01,580,0,0,Weaver LPC Habitat Impr,Broadcast,State,33.62,-103.1576,Incomplete
1008434,2016-03-01,NA,NA,NA,4MP#1,Pile,"SALOPEK 4MP, LLC",32.5856,-106.9014,Incomplete
1007253,2010-03-01,NA,0,4000000,Pecos River Piles,Pile,Bureau of Land Management,32.34111,-104.0947,Complete
1006495,2007-03-01,168,0,0,North Eul,Broadcast,Federal,36.9653,-107.3857,Incomplete
1011720,2019-10-21,1500,0,0,Little Coyote Prescribed Fire,Broadcast,NEW MEXICO STATE LAND OFFICE,36.31,-105.24,Incomplete
1007909,2013-06-01,NA,0,0,Tye Push,Pile,"LINCOLN NF, SMOKEY BEAR RD",33.6199,-105.5381,Incomplete
1007250,2010-03-01,NA,0,0,Redondo Piles RX,Pile,Federal,NA,NA,Incomplete
1007665,2012-09-01,3283,0,0,Signal Peak North,Broadcast,USDA GILA NATIONAL FOREST,32.9522,-105.584,Incomplete
1006443,2006-03-01,NA,0,10000,HALSELL FARMS,Pile,Private,32.6268,-107.0154,Complete
1006204,2005-03-01,566,0,0,Cresmer,Broadcast,Private,36.89971,-105.15891,Incomplete
1006206,2005-03-01,1166,0,0,Crow to Little Crow,Broadcast,Private,36.87872,-104.71339,Incomplete
1008166,2015-03-01,4467,0,0,Elk Springs,Broadcast,BLM,35.8762,-106.9303,Incomplete
1007745,2012-06-01,NA,0,0,Blue Lake,Pile,"LINCOLN NF, SMOKEY BEAR RD",33.3786,-105.6299,Incomplete
1008692,2018-03-01,NA,0,75000,Reserve WUI Piles,Pile,USFS,33.7089,-108.7743,Complete
1007640,2012-03-01,NA,0,0,Thompson Ridge Pile RX,Pile,"USFS, JEMEZ RD",35.9063,-106.6448,Incomplete
1006741,2008-03-01,1000,0,0,Caja,Broadcast,Federal,35.7048,-106.1856,Incomplete
1009039,2007-03-01,NA,0,52373,Mogollon Piles,Pile,Federal,33.4115,-108.7858,Complete
1006328,2006-03-01,34000,0,10000,Reserve WUI,Pile,Federal,33.7089,-108.7743,Complete
1014843,2021-02-01,5300,5300,1,Sand Ranch RX 2021,Broadcast,Bureau of Land Management - NM-ROD,33.546,-103.849,Complete
1008505,2017-03-01,NA,0,15000,Pie Town RX,Pile,BLM - SOCORRO FO,34.3,-108.12,Complete
1007627,2011-03-01,20552,0,0,WS2,Broadcast,Private,36.5132,-104.7194,Incomplete
1016920,2022-01-04,300,280,150000,Pino West Piles Rx,NA,"SANTA FE, JEMEZ RD",35.785,-106.597,Complete
1007165,2010-03-01,5000,0,0,Mertz Ranch,Broadcast,Federal,34.6454,-107.7907,Incomplete
1015160,2021-02-16,0,0,0.1,214MP#1,Pile,"SALOPEK 4MP, LLC",32.4,-106.856,Incomplete
1008335,2016-03-01,1350,0,0,Juniper,Broadcast,Bureau of Land Management - NM-CAD,32.63722,-105.22166,Incomplete
1007821,2012-03-01,7425,0,0,H12,Broadcast,VERMEJO PARK RANCH,36.9371,-105.1674,Incomplete
1007096,2009-03-01,NA,0,8400,Magdalena Brush,Pile,Municipal,34.1197,-107.241,Complete
1007101,2009-03-01,NA,NA,40000,4MP#1,Pile,Private,32.5856,-106.9014,Complete
1006726,2008-03-01,NA,0,0,Stair Case Phase 2,Pile,Bureau of Land Management,35.03389,-108.1356,Incomplete
1008431,2016-03-01,1700,0,0,2017 Ft Stanton Units,Broadcast,Bureau of Land Management - NM-ROD,33.5075,-105.52,Incomplete
1008216,2015-09-01,800,0,0,Frijoles Rx Burn,Broadcast,USDA,36.9847,-107.2129,Incomplete
1012700,2020-02-14,0,0.01,50000,2020-4MP#1,Pile,"SALOPEK 4MP, LLC",32.401,-106.856,Complete
1009191,2010-03-01,NA,0,0,Unit 1 Piles,Pile,Federal,NA,NA,Incomplete
1007887,2013-03-01,800,0,0,Candy Kitchen,NA,BLM,34.90139,-108.4681,Incomplete
1015020,2021-02-05,35,0,0.1,Glorieta Camps Pile Burn SMPII,Pile,FOREST STEWARDS GUILD,35.601,-105.762,Incomplete
1006881,2008-09-01,NA,NA,255000,BROWN PILE,Pile,Private,NA,NA,Complete
1006549,2007-03-01,111,0,15000,Reserve Admin Site Rx,Pile,Federal,33.7232,-108.7743,Complete
1007870,2013-03-01,NA,0,103125,Capulin Piles,Pile,USFS,36.3845,-105.4694,Complete
1006250,2006-09-01,52,0,0,Virgin Mesa,Broadcast,Federal,35.834,-106.6801,Incomplete
1008673,2018-03-01,14718,0,0,Cerro Brillante,Broadcast,BLM,34.7458,-105.5994,Incomplete
1006908,2008-03-01,NA,0,50000,Inland Least Tern,Pile,State,32.5842,-104.3945,Complete
1006724,2008-03-01,1950,0,0,Chain of Craters,Broadcast,Bureau of Land Management,34.83361,-108.2189,Incomplete
1006695,2007-03-01,1907,0,0,Bat,Broadcast,Private,NA,NA,Incomplete
1007685,2012-03-01,57,0,0,Administrative Site,Broadcast,LINCOLN NF,33.3508,-105.6769,Incomplete
1006211,2005-03-01,783,0,0,Upper Charcoal Kilns,Broadcast,Private,36.95039,-104.86533,Incomplete
1005982,2004-03-01,65,0,0,Willow Haven,Broadcast,Private,NA,NA,Incomplete
1007649,2012-03-01,NA,0,0,Redondo,Pile,"USFS, JEMEZ RD",35.8631,-106.6271,Incomplete
1007161,2009-03-01,20552,0,0,WS2,Broadcast,Private,36.5132,-104.7194,Incomplete
1017380,2022-02-08,700,300,0,Red Rio,Broadcast,Bureau of Land Management - NM-LCD,-33.717,-106.192,Complete
1005882,2004-03-01,NA,121,113740,Allison Canyon Grubbing,Pile,Federal,33.3828,-105.5468,Complete
1009304,2013-03-01,NA,0,10000,Glenwood Slash Pit,Pile,USFS,33.23,-108.8438,Complete
1009189,2010-12-01,NA,0,400,3 Circles - Beruche Piles,Pile,Federal,32.9687,-108.0389,Complete
1016300,2021-10-20,219,219,1180,Chato RX,NA,U.S. Forest Service-USDA - NM-CIF - Mountainair,34.628,-106.381,Incomplete
1011921,2020-01-06,0,0,9000,Reserve WUI Piles,Pile,Gila National Forest-Reserve Ranger District,33.695,-108.851,Complete
1009252,2011-03-01,NA,NA,26000,Bishop,Pile,Private,32.2785,-106.8278,Complete
1008471,2017-03-01,220,0,0,Negrito Fire Base Rx,NA,USFS,33.5125,-108.5299,Incomplete
1007187,2010-03-01,NA,0,210000,Reserve WUI,Pile,Federal,33.7089,-108.7743,Complete
