Ignition Date,Agency,District,Burn Number,Burn Name,Daily Burn Acres Requested,Acres Treated,Acres Burned,Zero Burn Reason,Acres ERT Used,Location,Burn Duration,Ignition Duration,Dead Fuel Moisture 10 Hour,Dead Fuel Moisture 1000 Hour,Duff Fuel Moisture,Fuel Moisture Method,Days Since Rain,Snow Off,Emission Reduction Techniques,Diurnal Plume Characteristics,Remarks,Primary Fuel Type,NFDRS Fuel Model,Harvest Date,Primary Duff Type,Sound rotten 0 025,Sound rotten 026 1,Sound rotten 1 3,Sound 3 9,Sound 9 20,Sound 20 greater,Rotten 3 greater,Stump 20 greater,Shrub brush,Grass herb,Avg litter depth,Avg duff depth,Piles per Acre,Tons Piles per Acre,Soil in Piles,Primary Species,Primary Species (%),Secondary Species,Secondary Species (%),Quality,Width,Height,Length,Packing Ratio,Treated Potential PM2.5,PM2.5 ERT Reduction (non-burned acres),Blackened Potential PM2.5,PM2.5 ERT Reduction,Actual PM2.5,PM2.5 Averted
5/8/2023,U.S. Forest Service,Williams,KNF0146B,Marteen,1657,757,757,N/A,757,(35.454; -112.0479),12,360,5,14,,Measured,,,"""Backing Fire; Maintain fire line intensity""","""Smoke ventilated and dispersed well to the NE during the day. Light residual smoke overnight; settled locally; was picked up by diurnal winds and moved NW down Spring Valley Wash toward Hwy 64. Smoke was very lightly present on Hwy 64 south of Valle but did not impact visibility.""",,Ponderosa,B,,Black (Litter Type),0.5,1,2,0,0,0,1.5,0,0,0,0,0,,,,,,,,,,,,,45.60925,0,45.60925,20.5241625,25.0850875,20.5241625
3/28/2023,Bureau of Land Management,Gila District (SAD),GID2002B,Airstrip,758,758,758,N/A,758,(31.797; -110.61),6,4,5,10,N/A,Both,12,1/15/2023,"""Burn Before Green Up; Backing Fire""","""Daytime smoke rose off of the unit and dispersed to the NE; N; and NW.  Residual (light) night time smoke settled into the Cienega Valley and dispersed by 0900 the next morning.""",,Grass,L,,N/A,0.25,0.25,0,0,0,0,0,0,1.3,0.5,0.1,0,,,,,,,,,,,,,21.00796956,0,21.00796956,9.453586304,11.55438326,9.453586304
11/19/2021,U.S. Forest Service,Tusayan,KNF0439B,Blue Stem,760,760,759,N/A,759,(35.878822895648256; -111.84228393554687),24,180,4,14,,Both,24,,"""Ungulates; Burn More Frequently; Aerial / Mass Ignition; Backing Fire; Mosaic / Jackpot Burning; Moist Litter and Duff""","""Smoke settled over the burn area out into the Base and down to the south east. With minimal impacts to highway 64""",,Ponderosa,C,,Black (Litter Type),5.8,1.4,1.1,5.4,2.2,0,0,0,0,0,0,0,,,,,,,,,,,,,145.6122031,0.191595004,145.4206081,14.54206081,130.8785472,14.73365581
5/6/2019,U.S. Forest Service,Pleasant Valley,TNF0533B,Parallel,821,821,761,N/A,821,(34.21644859654635; -110.8524496590644),9,600,5,15,,NFDRS,5,,,"""Smoke went down Canyon Creek and Cherry Creek. Also smoke went down Naegelin Canyon into Haigler Creek. ""","""Smoke went up 2;000 ft AGL and went NE towards Forest Lakes and was moderate to heavy at timesVery good results in all slash material and 80% consumption of litter was observed. Some impacts were observed on the 512 road and Forest lakes area. No impacts to Young.""",Ponderosa,A,,Black (Litter Type),2.5,0.4,0.14,3.8,2.7,0,1,0,3,1.1,2,2,,,,,,,,,,,,,,,,,,
10/15/2019,U.S. Forest Service,Black Mesa,ASF0204B,Nagel,762,762,762,N/A,762,(34.455; -111.02199999999999),24,360,3,12,,NFDRS,,,"""Backing Fire; Maintain fire line intensity""","""Smoke settled into Chevelon Canyon and West Chevelon canyons overnight""",,Ponderosa,C,,Black (Litter Type),0.3,1,2,3,3,3,2,1,0,1,3,3,,,,,,,,,,,,,149.6682301,0,149.6682301,67.35070355,82.31752656,67.35070355
12/6/2017,U.S. Forest Service,Mogollon ,COF0723B,Blue Ridge Urban Interface,850,815,765,N/A,815,(34.615589913683415; -111.16652050781249),1,210,4,12,,NFDRS,,,"""Ungulates""","""Smoke lifted a couple of thousand feet and went southwest; some smoke stayed near the ground. Smoke impacted Pine and Strawberry. Overnight wind was sustained and didn't allow smoke to settle.""","""North winds were key to safe operations along State Hwy. 87.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2020,Department of Defense,Ft Huachuca,XXH1708B,Fort Wide 20,767,767,767,N/A,767,(31.531611257065947; -110.34568481445314),12,240,6,13,,NFDRS,,,"""Burn More Frequently; Burn before large activity fuels cure; High moisture in large fuels""","""All smoke cleared the site prior to diurnal trends setting in.  The unit was comprised of fine fuels wich allowed for the smoke to clear out quickly.""",,Grass,A,,Black (Litter Type),2,1.5,0.43,0.1,0,0,0.1,0,8,3,0,0,,,,,,,,,,,,,139.8367556,0,139.8367556,116.0645071,23.77224845,116.0645071
10/25/2023,U.S. Forest Service,Flagstaff (COF),COF0801B,Horseshoe,768,768,768,N/A,768,(35.29904527202247; -111.82334594726564),10,90,12,13,,NFDRS,,,"""Burn More Frequently; Backing Fire; High moisture in large fuels; Under-burn before litter-fall""","""Smoke production diminished greatly by 1800. With the higher-level winds smoke was moved out to the east northeast. Some smoke settled locally but was light directly adjacent to the burn. No impacts to interstate 40; Belmont; Parks or HWY 180.    """,,Grass,K,,Black (Litter Type),0.5,1,3,3.25,1.5,0,0.5,0,0,0.25,1,0.06,,,,,,,,,,,,,92.544,0,92.544,39.79392,52.75008,39.79392
10/31/2017,U.S. Forest Service,Williams,KNF167B,Green Base,769,769,769,N/A,769,(35.270667732985785; -112.1329453125),12,240,4,11,,Both,,,"""Ungulates; Aerial / Mass Ignition; Backing Fire; Maintain fire line intensity; Under-burn before litter-fall""","""Smoke will drop to ground level and continue to drift north and east of unit. Some may cross Hwy64 near Kaibab Lake and Red Lake.""","""Light impacts expected in the local area; I-40; H-64; and Spring Valley. """,Ponderosa,G,,Black (Litter Type),0.5,2,3,4,2,0,1,1,0,0.25,0.25,0.1,,,,,,,,,,,,,127.4136875,0,127.4136875,12.74136875,114.6723187,12.74136875
3/20/2017,U.S. Forest Service,Flagstaff (COF),COF0737B,Bar T Bar,2000,2000,770,N/A,770,(34.75688893651594; -110.99249342496694),0,180,7,10,,NFDRS,,,"""Ungulates""","""During the day; smoke went to the north.  Primary fuel type burning was grasses; so no/minimal smoke overnight.""",,Grass,A,,Black (Litter Type),0.5,0.5,0.5,0.1,0.1,0.1,0.1,0,0.1,0.5,0.1,0,,,,,,,,,,,,,60.25000018,37.05375011,23.19625007,0,23.19625007,37.05375011
10/12/2023,U.S. Forest Service,North Kaibab,KNF358B,KPERP FY 2024,1531,772,772,N/A,772,(36.69212759619708; -112.21172981262208),10,240,6,12,,Both,5,,"""Backing Fire; Isolating Fuels; Moist Litter and Duff; High moisture in large fuels""","""Light winds pushed smoke to the southeast with about 1000' of lift.Winds switched to the southeast overnight. Smoke settled in low areas and drainages with funneling down warm springs canyon into white sage. """,,Ponderosa/Grass,C,,Black (Litter Type),1,3,3.5,14,5,3,0.5,0.2,4.5,0.5,0.75,1,,,,,,,,,,,,,327.45152,0,327.45152,32.745152,294.706368,32.745152
10/13/2016,U.S. Forest Service,Mogollon ,COF0732B,East Clear Creek,1000,820,775,N/A,820,(34.4730944484613; -111.13418823242188),1,240,8,14,,NFDRS,5,4/1/2016,"""Ungulates""","""Smoke impacts to local subdivisions of Blue Ridge""","""maintenance burn with light fuels for most of area; one more block for east Clear Creek next week""",Grass,A,,Black (Litter Type),0.25,0.25,0.25,1,1,1,0.5,0.25,0,0.25,0.25,0.1,,,,,,,,,,,,,46.93475,2.5756875,44.3590625,0,44.3590625,2.5756875
4/22/2017,U.S. Forest Service,Black Mesa,ASF0204B,Nagel,1000,820,780,N/A,0,(34.44446823892895; -110.96967761440015),12,300,4,29,,NFDRS,21,,"""Burn Before Green Up; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Smoke did not lift very well from the area during the day and slowly moved to the north northeast during the afternoon.  During the evening; the smoke settled into the West Chevlon Canyon.""",,Ponderosa,C,,Black (Litter Type),0.3,1,2,3,3,3,2,1,0,1,3,3,,,,,,,,,,,,,161.0603001,7.856600006,153.2037001,76.60185006,76.60185006,84.45845006
6/19/2019,U.S. Forest Service,North Kaibab,KNF353B,Moquitch 3 Rx,1000,1000,785,N/A,785,(36.61225031738562; -112.24443130493165),12,480,7,12,,Both,,,"""Pre-Burn Fuel Removal; Backing Fire; Maintain fire line intensity; Burn before large activity fuels cure""","""Smoke settled in low areas near the project.""",,Ponderosa,G,5/1/1992,Black (Litter Type),0.1,0.4,1.5,3,0.1,0.1,0.2,0.1,0,0,3.5,0.5,,,,,,,,,,,,,66.27500018,14.24912504,52.02587514,22.89138506,29.13449008,37.1405101
5/1/2023,Arizona Department of Forestry and Fire Management,Northern District,A1S224B,Woodland Ranch,800,800,800,N/A,800,(35.764930560064144; -112.09680252075196),6,2,10,12,,NFDRS,,,"""Mechanical Processing; Burn Before Green Up; Isolating Fuels; Mosaic / Jackpot Burning""","""Plume rose to about 1200 feet. Steady southerly wind transported and dispersed smoke to the North/northeast quickly.""","""broke into two groups of two blocks within project area. Very good and rapid consumption.""",Juniper,G,,N/A,3,4,6,3,0,0,0,0,0,1,0,0,,,,,,,,,,,,,163.88,0,163.88,0,163.88,0
5/2/2023,Arizona Department of Forestry and Fire Management,Northern District,A1S224B,Woodland Ranch,800,800,800,N/A,800,(35.770501955629676; -112.09903411865236),8,2,8,11,,NFDRS,,,"""Mechanical Processing; Burn Before Green Up; Isolating Fuels; Concentrating Fuels; Mosaic / Jackpot Burning""","""Plume rose to about 1200 feet with southwest winds giving to  good smoke dispersal during daytime. Residual smoke settled into local drainages and parks throughout the night.""","""Great consumption of fuels with rapid burn time.""",Juniper,G,,N/A,3,4,6,3,0,0,0,0,0,1,0,0,,,,,,,,,,,,,163.88,0,163.88,0,163.88,0
5/3/2023,Arizona Department of Forestry and Fire Management,Northern District,A1S224B,Woodland Ranch,800,800,800,N/A,800,(35.76325906529429; -112.10761718750001),4,6,5,20,10,Both,25,2/22/2023,"""Pre-Burn Fuel Removal; Mechanical Processing; Windrow Burning; Burn Before Green Up; Maintain fire line intensity; Concentrating Fuels""","""Smoke traveled to the north/northeast dissipating; becoming light about a mile out""",,Grass,A,,Black (Litter Type),0.5,1,5,3,4,2,1,0,0,0,0.5,0.5,,,,,,,,,,,,,159.06,0,159.06,20.6778,138.3822,20.6778
5/4/2023,Arizona Department of Forestry and Fire Management,Northern District,A1S224B,Woodland Ranch,800,800,800,N/A,800,(35.76520913911098; -112.11414031982423),4,4,5,25,10,Both,25,2/22/2023,"""Mechanical Processing; Burn Before Green Up; Backing Fire; Maintain fire line intensity; Isolating Fuels; Concentrating Fuels""","""Smoke traveled to the north/northeast becoming light """,,Grass,A,,Black (Litter Type),0.5,1,5,2,4,2,1,0,0,0,0.5,0.5,,,,,,,,,,,,,149.42,0,149.42,14.942,134.478,14.942
3/24/2016,U.S. Forest Service,Clifton,ASF314,Mesa Re-Entry Block C,1250,1250,800,N/A,800,(33.35221362332715; -109.35537033081056),10,330,13,15,,Both,15,,"""Backing Fire; Burn Before Green Up; Burn More Frequently; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Down slope;  down valley.  Light smoke settled into local area drainages.  Yesterday;  smoke dispersed to the northeast.""","""""",Grass,A,,Black (Litter Type),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2016,U.S. Forest Service,Payson,TNF0531B,Chamberlain,800,800,800,N/A,800,(34.21843186594216; -110.79103051757812),4,240,5,14,,NFDRS,6,,"""Mechanical Processing; Burn More Frequently; Backing Fire; Mosaic / Jackpot Burning""","""During the night the smoke flowed into cherry creek drainage.  There were minimal impacts to the 512 road.""",,Ponderosa,A,5/5/2009,Black (Litter Type),0.22,0.5,1.4,0.5,2,0,1.6,0,0,0,2.1,2.1,,,,,,,,,,,,,59.96079999,0,59.96079999,26.98235999,32.97843999,26.98235999
11/1/2016,U.S. Forest Service,Verde,PNF1401B,Chino 3 - Little Coyote; Narrow Gauge; Woodchute,800,800,800,N/A,800,(34.764396511716015; -112.21277057647705),6,270,6,11,,NFDRS,,,"""Aerial / Mass Ignition""","""Light smoke from primarily grass fuels with a scattered brush component that consumed quickly vented upward and dissipated quickly with no immediate impacts and little diurnal smoke impact. """,,Shrub/Brush (Chap.; Oak; Sage),A,,Black (Litter Type),4,3,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,86.76,0,86.76,8.676,78.084,8.676
4/27/2017,U.S. Forest Service,Mogollon ,COF0734B,Upper Beaver Creek,1100,900,800,N/A,900,(34.6362487704406; -111.44454553641753),1,420,6,14,,NFDRS,20,3/15/2017,"""Ungulates""","""Winds kept smoke moving all night; cloud cover and high humidity mixed with smoke this am settling in local area.
Smoke did not lift much yesterday with high winds and extended time to ignite; block was right against KV power line; ignitions were slowed.  ""","""Did not finish block yesterday; look to complete today
One call from Winslow about smoke yesterday as daytime winds pushed column directly over Winslow""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2018,U.S. Forest Service,Safford,CNF412B,Little Bull,1000,800,800,N/A,5,(32.53739400780491; -110.24528338623048),6,240,7,10,,Measured,10,,"""Aerial / Mass Ignition; Burn Before Green Up""","""Smoke rose between 5000' to 6000' AGL with good mixing and appeared to dissipate within the Sulphur Valley area. Steady 8-10 mph SE winds all day.""","""no noted smoke impacts to any developed areas near Bonita or Klondike/Aravipa Canyon areas.""",Shrub/Brush (Chap.; Oak; Sage),F,,Black (Litter Type),0.29,1.77,1,0.25,0.25,0,0,0,2.1,3,2.01,0.67,,,,,,,,,,,,,83.48239882,0,83.48239882,8.348239882,75.13415893,8.348239882
3/4/2019,U.S. Forest Service,Safford,CNF413B,Four Mile,500,1200,800,N/A,600,(32.707918181914565; -110.42367297363284),6,200,10,18,0,NFDRS,10,2/28/2019,"""Aerial / Mass Ignition; Burn Before Green Up; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Smoke rose to approximately 9;000 feet then drifted due east.""","""Burning conditions better than forecasted.  Exceeded acreage requested ue to good burning conditions and unlined fire area.  Smoke was diminishing quickly near dark.""",Shrub/Brush (Chap.; Oak; Sage),F,,Black (Litter Type),0.29,1.77,1,0.25,0.25,0,0,0,2.3,3,2.01,0.67,,,,,,,,,,,,,128.1155989,42.70519964,85.41039928,8.541039928,76.86935935,51.24623957
6/9/2019,U.S. Forest Service,Safford,CNF413B,Four Mile,3500,1000,800,N/A,500,(32.71124403525702; -110.33899475097655),12,420,3,9,0,Measured,14,,"""Aerial / Mass Ignition; Backing Fire; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Smoke rose about 3000 feet then slowly drifted to the east.""","""Good burning condition; some fire burned all night. """,Shrub/Brush (Chap.; Oak; Sage),F,,Black (Litter Type),0.29,1.77,1,0.25,0.25,0,0,0,2.3,3,2.01,0.67,,,,,,,,,,,,,106.7629991,21.35259982,85.41039928,8.541039928,76.86935935,29.89363975
10/23/2019,U.S. Forest Service,Springerville,ASF633B,Wallow West Unit 1 Broadcast,800,800,800,N/A,800,(33.92091595304815; -109.36103507243098),20,160,3,4,10,Both,3,,"""Burn More Frequently; Aerial / Mass Ignition; Maintain fire line intensity; Isolating Fuels; Concentrating Fuels; Mosaic / Jackpot Burning""","""Smoke was light and little to no wind.  Plume went straight up and drifted to the NE.""",,Ponderosa/Grass,U,,Black (Litter Type),2,3,2,3,4,1,1,1,0,2,1,0.5,,,,,,,,,,,,,183.16,0,183.16,18.316,164.844,18.316
11/14/2019,U.S. Forest Service,Mogollon ,COF0731B,Victorine,1000,1000,800,N/A,800,(34.53546145141621; -111.10677365112303),5,3,7,27,,Both,7,,"""Burn More Frequently; Burn Before Green Up; Backing Fire; Maintain fire line intensity; Isolating Fuels; Concentrating Fuels""","""Light overnight winds are predicted from the South and smoke is expected to flow into Leonard Canyon and up to Clear Creek. Smoke could impact local communities and HW87 depending on how strong the south winds are overnight. Smoke impacts are still expected to be minimal due to most of the heavy smoke getting up and out during the day.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2021,U.S. Forest Service,Lakeside,ASF0774B,Rodeo-Chediski Broadcast East,1213,800,800,N/A,800,(34.30784021711707; -110.28311959838867),7,360,9,14,,Measured,,,"""Ungulates; Burn More Frequently; Burn Before Green Up; Maintain fire line intensity; Mosaic / Jackpot Burning""","""Smoke lifted and moved to the SSW until around 1530 then moved off to the north. Ended ignition at 1400 to allow for smoke dissipate.

Expect light impact from residual smoke to affect the area adjacent to the project overnight.
Diurnal Drainage(s): Town Draw; Perkins Springs Draw; Thomas Draw; Wilson Draw; Cottonwood Wash   Sensitive Areas: Pinedale-Clay Springs; Snowflake-Taylor
""","""800 of the 1213 acres requested for 4/3 & 4/4 were burned 4/2. We plan on burning the remaining 413 acres on 4/3.
""",Ponderosa/Grass,C,,Black (Litter Type),0.025,0.565,0.785,8.7,6,4.8,3.5,0.1,0.3,0.5,0.1,0.8,,,,,,,,,,,,,243.6510004,0,243.6510004,121.8255002,121.8255002,121.8255002
5/3/2021,U.S. Forest Service,Mogollon ,COF0734B,Upper Beaver Creek,920,920,800,N/A,920,(34.80726778172366; -111.45735147094726),1,180,7,12,,NFDRS,,,"""Ungulates""","""smoke moved to the East and south with not much lift; mixed in with cloud cover.  Settle locally with impacts to Lake Mary Road and local houses.   ""","""Could be some drainage down on to I-17 but I will not be able to check and get accomplishment completed in time will call with update tomorrow morning.""",Ponderosa,A,,Red (Rotten Log Type),0.25,0.25,1,2,3,4,1,2,0,0,6,1,,,,,,,,,,,,,149.661,19.521,130.14,0,130.14,19.521
11/11/2021,U.S. Forest Service,Lakeside,ASF0774B,Rodeo-Chediski Broadcast East,2711,2711,800,N/A,0,(34.228; -110.268),8,240,9,15,,Both,,,"""Pre-Burn Fuel Removal; Windrow Burning""","""Smoke moved southerly all day without getting a whole lot of lift (1000+ft). Ended ignition early (1430) as moisture moved in and to allow for smoke dissipate.""","""Expect moderate impact from residual smoke to affect the area adjacent to the project overnight.
Diurnal Drainage(s): Pinedale Wash; Mortenson Wash 
Sensitive Areas: Pinedale; Clay Springs; Linden; HWY 260 N of the burn. Possibility: HWY 77 NE of the burn.
""",Ponderosa/Grass,G,,Black (Litter Type),1,1,1,2,2,2,4,1,2,1,1,2,,,,,,,,,,,,,555.34835,391.46835,163.88,21.3044,142.5756,412.77275
11/30/2021,U.S. Forest Service,North Kaibab,KNF0358B,Big Saddle,957,800,800,N/A,800,(36.44907153666564; -112.40150146484376),12,5,10,12,,Both,,,"""Aerial / Mass Ignition; Backing Fire; Maintain fire line intensity; Moist Litter and Duff; Burn before large activity fuels cure; High moisture in large fuels""","""Diurnal plume laid down and funneled down drainages into low areas. Smoke settled in low areas west and south of the project.""",,Ponderosa,C,,Black (Litter Type),0.1,0.9,2,3,1,1,0.2,0,0.5,0.2,1,1,,,,,,,,,,,,,85.79599984,0,85.79599984,8.579599984,77.21639986,8.579599984
2/12/2022,U.S. Forest Service,Safford,CNF417B,Redfield,2500,2500,800,N/A,800,(32.50621061839659; -110.3231934814453),16,240,5,10,,Both,12,,"""Aerial / Mass Ignition; Burn Before Green Up; Backing Fire; Maintain fire line intensity; Isolating Fuels; Mosaic / Jackpot Burning""","""Plume was light due too lack of acreage attained mainly lifted to top of peaks and had a light northerly flow. ""","""Smaller acreage attained. only strengthening of lines and interior pockets of fuels.""",Grass,L,,Black (Litter Type),0.29,1.77,1,0.25,0.25,0,0.1,0,2.1,3,2.01,0.67,,,,,,,,,,,,,263.8949963,179.4485975,84.44639883,8.444639883,76.00175895,187.8932374
5/11/2023,U.S. Forest Service,Lakeside,ASF0773B,Lakeside East Broadcast,1008,1008,800,N/A,1008,(34.19393999999999; -109.75362465449217),10,240,11,15,,Both,1,,"""Aerial / Mass Ignition; Backing Fire; Maintain fire line intensity""","""Smoke settled into the Town of Vernon area and into Browns Creek; Pulcifier; and Sepulveda Creek drainages.""",,Ponderosa,B,,Black (Litter Type),2,2,2,2,2,5,3,0,0,0,0,2,,,,,,,,,,,,,218.6352,45.1152,173.52,17.352,156.168,62.4672
