BurnID,BurnName,Burn Type,Latitude,Longitude,AgencyOrCompany,TotalArea,TotalPileVolume,Burned?,Date1,Date2,Date3,Date4,Date5,Date6,Date7,LAT_PERMIT,LON_PERMIT
628,Bottle Creek Campground Slash Pile Burning,SMP-II,41.17638889,-106.9023611,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,15,114750,,,,,,,,,41.17638889,-106.9023611
547,Bottle Creek Campground Slash Pile Burning,SMP-II,41.17638889,-106.9023611,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,104000,,,,,,,,,41.17638889,-106.9023611
1207,Bottle Creek Camp Ground Pile Burning,SMP-II,41.17468333,-106.8995889,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,347,Burned,14-Dec-12,,,,,,,41.17468333,-106.8995889
1092,Sandstone Prescribed Burn,SMP-II,41.17325,-106.2673361,USDA-USFS-Brush Creek/Hayden Ranger District,2775,,,,,,,,,,41.17325,-106.2673361
602,Sandstone Prescribed Burn,SMP-II,41.17325,-106.2673361,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1280,,,,,,,,,,41.17325,-106.2673361
1390,Sandstone Prescribed Burn,SMP-II,41.17325,-106.2673361,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2775,,,,,,,,,,41.17325,-106.2673361
1576,Sandstone Prescribed Burn,SMP-II,41.17325,-106.2673361,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,2575,,,,,,,,,,41.17325,-106.2673361
1662,Solider Summit 1,SMP-II,41.172813,-106.814686,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,34,24452,,,,,,,,,41.172813,-106.814686
1451,Soldier Summit Slash Pile Burning,SMP-II,41.17016389,-106.9068194,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,141,20999,,,,,,,,,41.17016389,-106.9068194
1806,Sandstone Prescribed Burn,SMP-II,41.17,-106.27,"USDA Forest Service, Brush Creek/Hayden Ranger District",2575,,,,,,,,,,41.17,-106.27
1658,NFSR 801,SMP-II,41.164917,-107.215917,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,33,7882,,,,,,,,,41.164917,-107.215917
1625,Lake Owen Piles,SMP-II,41.16194444,-106.1375,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,50,25930,,,,,,,,,41.16194444,-106.1375
561,Green Mountain Falls Trail Head,SMP-II,41.16001944,-106.8911667,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1920,Burned,1-Oct-09,,,,,,,41.16001944,-106.8911667
1867,Soldier Summit #1,SMP-II,41.16,-106.9,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Parks RD,679,49965,Burned,11/20/2015,,,,,,,41.16,-106.9
3030,Soldier Summit 1,SMP-II,41.16,-106.9,,,50000,Burned,12/8/2016,,,,,,,41.16,-106.9
3052,Highway 70 Piles,SMP-II,41.15,-106.95,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,,37000,,,,,,,,,41.15,-106.95
688,Lost Creek CG Slash Pile Burning,SMP-II,41.14250833,-107.0759639,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,3,2600,Burned,25-Oct-10,,,,,,,41.14250833,-107.0759639
687,Baby Lakes Trail Head Slash Pile Burning,SMP-II,41.13833611,-107.0764306,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,3,2500,Burned,25-Oct-10,,,,,,,41.13833611,-107.0764306
900,Road 550 Hazard Tree Slash Pile Burning,SMP-II,41.13280556,-106.8864639,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden Ranger District,,51199,Burned,1-Nov-11,,,,,,,41.13280556,-106.8864639
3344,Tensleep Canyon 2,SMP-II,41.13,-107.26,USDA-USFS-Bighorn NF-Powder River RD,1500,,,,,,,,,,41.13,-107.26
793,Prospect Mountain Prescribed Burn,SMP-II,41.11989444,-106.4360583,USDI-BLM-High Desert District (Rawlins Field Office),791,,,,,,,,,,41.11989444,-106.4360583
660,Red Wash Wetlands,SMP-II,41.11989444,-106.4360583,USDI-BLM-Rock Springs Field Office,120,,,,,,,,,,41.11989444,-106.4360583
526,Prospect Mountain Prescribed Burn,SMP-II,41.11989444,-106.4360583,USDI-BLM-Rawlins Field Office,791,,,,,,,,,,41.11989444,-106.4360583
1407,Prospect Mountain Prescribed Burn,SMP-II,41.11989444,-106.4360583,USDI-BLM-High Desert District (Rawlins Field Office),360,,,,,,,,,,41.11989444,-106.4360583
1596,Prospect Mountain Prescribed Burn,SMP-II,41.11989444,-106.4360583,USDI-BLM-Rawlins Field Office,360,,,,,,,,,,41.11989444,-106.4360583
775,Brown's Spring Rx,SMP-II,41.11981944,-109.2183972,USDI-BLM-Rock Springs Office,250,,Burned,6-May-11,7-May-11,,,,,,41.11981944,-109.2183972
939,Skyline Fuels Unit 3 Pile Burning,SMP-II,41.11707778,-106.6170639,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden Ranger District,10,933,,,,,,,,,41.11707778,-106.6170639
938,Skyline Fuels Unit 4 Pile Burning,SMP-II,41.11451111,-106.6072194,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden Ranger District,10,5598,,,,,,,,,41.11451111,-106.6072194
1205,Skyline Fuels Pile Burning,SMP-II,41.11416389,-106.6105556,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,50,3392,Burned,11-Dec-12,18-Dec-12,,,,,,41.11416389,-106.6105556
553,Little Beaver Creek Slash Pile Burning,SMP-II,41.11156111,-106.6063667,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,4000,,,,,,,,,41.11156111,-106.6063667
689,Sandstone Work Center Slash Pile Burning,SMP-II,41.11125833,-107.17155,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,3,3000,Burned,25-Nov-10,,,,,,,41.11125833,-107.17155
557,Sandstone Work Center,SMP-II,41.11068889,-107.1712389,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1920,,,,,,,,,41.11068889,-107.1712389
551,Hog Park Campground Slash Pile Burning,SMP-II,41.11050833,-106.17075,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,3072,,,,,,,,,41.11050833,-106.17075
683,Battle Hazardous Fuels Slash Pile Burning,SMP-II,41.11017222,-107.2057472,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,2000,3500000,Burned,25-Oct-10,9-Nov-10,,,,,,41.11017222,-107.2057472
901,Battle Hazardous Fuels Slash Pile Burning,SMP-II,41.11017222,-107.2057472,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden Ranger District,,1085734,Burned,3-Nov-11,7-Nov-11,18-Nov-11,,,,,41.11017222,-107.2057472
1202,Battle Hazardous Fuels Slash Pile Burning,SMP-II,41.11017222,-107.2057472,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,4000,Burned,10-Nov-12,,,,,,,41.11017222,-107.2057472
1868,Soldier Summit #2,SMP-II,41.11,-106.9,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Parks RD,216,13128,Burned,11/20/2015,,,,,,,41.11,-106.9
1659,HWY 70,SMP-II,41.10925,-107.204722,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,1,821,Burned,17-Dec-14,,,,,,,41.10925,-107.204722
1443,409 Road Hazard Tree Slash Pile Burning,SMP-II,41.10851667,-106.7278278,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,15,10665,,,,,,,,,41.10851667,-106.7278278
560,Green Mountain Trail Head,SMP-II,41.10849722,-106.9107417,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1920,Burned,2-Oct-09,,,,,,,41.10849722,-106.9107417
1447,Highway 70 Slash Pile Burning,SMP-II,41.10833056,-107.1820028,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,34,27133,,,,,,,,,41.10833056,-107.1820028
670,Battle Unit 3 Prescribed Burn,SMP-II,41.10349444,-107.2351389,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,17,,,,,,,,,,41.10349444,-107.2351389
2028,Lousey George,SMP-II,41.1,-109.35,USDI-BLM-Rock Springs Field Office,2100,,Burned,4/4/2016,12/12/2016,12/13/2016,12/14/2016,12/15/2016,12/16/2016,12/20/2016,41.1,-109.35
1203,Carbon Power & Light Slash Pile Burning,SMP-II,41.09238611,-106.8571944,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,1,1200,Burned,25-Oct-12,,,,,,,41.09238611,-106.8571944
907,Road 409 Hazard Tree Slash Pile Burning,SMP-II,41.08273611,-106.7364083,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,167,270852,,,,,,,,,41.08273611,-106.7364083
1197,Road 409 Hazard Tree Slash Pile Burning,SMP-II,41.08273611,-106.7364083,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,70,270852,Burned,15-Nov-12,,,,,,,41.08273611,-106.7364083
1858,Fox park,SMP-II,41.08,-106.18,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,10,3567,Burned,11/17/2015,,,,,,,41.08,-106.18
1864,Blackhall,SMP-II,41.08,-106.71,"USDA Forest Service, Brush Creek/Hayden Ranger District",411,92795,Burned,11/9/2015,11/10/2015,,,,,,41.08,-106.71
1874,Jelm Mountain Slash Piles,SMP-II,41.08,-105.99,USDI-BLM-Rawlins Field Office,,147518,,,,,,,,,41.08,-105.99
3050,Jelm Mountain Slash Piles,SMP-II,41.08,-105.99,USDI-BLM-Rawlins Field Office,,147518,Burned,11/30/2016,12/20/2016,,,,,,41.08,-105.99
1537,Jelm Mountain Slash Piles,SMP-II,41.07962222,-105.9886639,USDI-BLM-Rawlins Field Office,,147518,,,,,,,,,41.07962222,-105.9886639
3232,Broadway Piles,SMP-II,41.07,-106.71,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,60000,Burned,11/15/2017,,,,,,,41.07,-106.71
1638,HWY 230 Piles,SMP-II,41.0638889,-106.1383333,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,10,6443,,,,,,,,,41.0638889,-106.1383333
691,Lower Sage,SMP-II,41.06277778,-110.3061111,USDA-USFS-UWF,450,,,,,,,,,,41.06277778,-110.3061111
1713,HWY 230 Piles,SMP-II,41.06,-106.14,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,10,6443,Burned,11/17/2015,,,,,,,41.06,-106.14
1639,530 and Pelton RC,SMP-II,41.0533333,-106.2077778,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,50,30159,Burned,5-Dec-14,6-Dec-14,,,,,,41.0533333,-106.2077778
2002,Pelton Piles and Decks,SMP-II,41.05,-106.21,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,20,6291,,,,,,,,,41.05,-106.21
3411,Chief Joseph Area Piles,SMP-II,41.05,-106.67,,,13696,,,,,,,,,41.05,-106.67
903,Carbon Power & Light Tree Slash Pile Burning,SMP-II,41.04035278,-106.8699056,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,40,35994,Burned,1-Nov-11,2-Nov-11,,,,,,41.04035278,-106.8699056
3381,Porcupine,SMP-II,41.04,-110.4,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,,28054,,,,,,,,,41.04,-110.4
3515,Porcupine,SMP-II,41.04,-110.4,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,84,28054,,,,,,,,,41.04,-110.4
3624,Porcupine,SMP-II,41.04,-110.4,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,,28054,,,,,,,,,41.04,-110.4
630,Hog Park Picnic Ground Slash Pile Burning,SMP-II,41.039925,-106.8909972,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,6,27000,Burned,1-Oct-09,26-Oct-09,,,,,,41.039925,-106.8909972
1198,Road 496 Hazard Tree Slash Pile Burning,SMP-II,41.036625,-106.7794389,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,70,27104,Burned,26-Oct-12,,,,,,,41.036625,-106.7794389
1534,Tokewanna Slash Pile Disposal,SMP-II,41.03271389,-110.5908167,USDI-BLM-Kemmerer Field Office,100,116468,,,,,,,,,41.03271389,-110.5908167
1384,Tokewanna Slash Pile Disposal,SMP-II,41.03271389,-110.5908167,USDI-BLM-Kemmerer Field Office,,173834,,,,,,,,,41.03271389,-110.5908167
1708,Tokewanna Slash Pile Disposal,SMP-II,41.03,-110.59,USDI-BLM,100,116468,,,,,,,,,41.03,-110.59
1918,Tokewanna Slash Pile Disposal,SMP-II,41.03,-110.59,USDI-BLM,60,4875,,,,,,,,,41.03,-110.59
3209,Gilbert Meadow,SMP-II,41.03,-110.36,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,84,93825,Burned,11/20/2017,11/21/2017,,,,,,41.03,-110.36
3255,Gilbert Meadows,SMP-II,41.03,-110.36,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,84,93825,,,,,,,,,41.03,-110.36
3380,Thunder Bolt,SMP-II,41.03,-110.45,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,,37110,,,,,,,,,41.03,-110.45
3514,Thunder Bolt,SMP-II,41.03,-110.45,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,84,37110,,,,,,,,,41.03,-110.45
3623,Thunder Bolt,SMP-II,41.03,-110.45,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,,37110,,,,,,,,,41.03,-110.45
904,Hog Park Campground Slash Pile Burning,SMP-II,41.02676111,-106.8619306,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,10,20635,,,,,,,,,41.02676111,-106.8619306
549,Hog Park Campground Slash Pile Burning,SMP-II,41.02676111,-106.8619306,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,5,4100,,,,,,,,,41.02676111,-106.8619306
684,Hog Park CG & Road Slash Pile Burning,SMP-II,41.02489722,-106.8637028,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,75,150000,Burned,27-Oct-10,,,,,,,41.02489722,-106.8637028
932,Road 550-2 Hazard Tree Slash Pile Burning,SMP-II,41.02183333,-106.9158222,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,60,26485,,,,,,,,,41.02183333,-106.9158222
1199,Road 550-2 Hazard Tree Slash Pile Burning,SMP-II,41.02183333,-106.9158222,USDA-USFS-Medicine Bow-Routt NF-Brush Creek/Hayden RD,61,26485,Burned,25-Oct-12,,,,,,,41.02183333,-106.9158222
1331,Snowy Range Piles,SMP-II,41.01083333,-106.2558333,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,100,144199,,,,,,,,,41.01083333,-106.2558333
3786,Lousey George Spring HFR RX,SMP-II,41.01,-109.01,,,,,,,,,,,,41.01,-109.01
3678,Badger Creek RX,SMP-II,41.01,-106.22,,102,,,,,,,,,,41.01,-106.22
1857,Snowy Range Piles,SMP-II,41.01,-106.26,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,2,4519,,,,,,,,,41.01,-106.26
3254,Horse Creek,SMP-II,41.01,-110.53,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,250,942477,,,,,,,,,41.01,-110.53
3602,Lousy George Spring HFR RX,SMP-II,41.01,-109.02,USDI-BLM-Rock Springs Field Office,200,40000,,,,,,,,,41.01,-109.02
3625,Horse Creek,SMP-II,41.01,-110.53,USDA-USFS-Uinta-Wasatch-Cache NF-Evanston-Mountain View RD,,942447,,,,,,,,,41.01,-110.53
3639,Badger Creek RX,SMP-II,41.01,-106.22,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,102,,,,,,,,,,41.01,-106.22
1574,Harriman Sale,SMP-II,41.0093983,-105.2390146,Wyoming State Forestry Division,22,11250,,,,,,,,,41.0093983,-105.2390146
1194,Little Red Creek Rx,SMP-II,41.00523056,-109.0698861,USDI-BLM-Pinedale Field Office,400,,,,,,,,,,41.00523056,-109.0698861
616,Little Red Creek Rx,SMP-II,41.00523056,-109.0698861,USDI-BLM-Rock Springs Field Office,1100,7000,,,,,,,,,41.00523056,-109.0698861
3792,Little West Fork RX,SMP-II,41,-110.59,,,39040,Burned,1/28/2021,,,,,,,41,-110.59
3228,Little West Fork Pile Burn,SMP-II,41,-110.59,USDI-BLM-Kemmerer Field Office,122,39040,,,,,,,,,41,-110.59
3290,Lousy George Spring,SMP-II,41,-109.01,USDI-BLM-Rock Springs Field Office,1000,40,Burned,1/23/2018,1/24/2018,1/25/2018,1/29/2018,1/30/2018,2/1/2018,2/2/2018,41,-109.01
3296,Little West Fork Pile Burn,SMP-II,41,-110.59,USDI-BLM-Kemmerer Field Office,122,39040,,,,,,,,,41,-110.59
3399,Box Canyon Piles,SMP-II,41,-106.8,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,37699,,,,,,,,,41,-106.8
3463,Lousy George,SMP-II,41,-109.01,USDI-BLM-Rock Springs Field Office,200,35000,Burned,2/5/2019,4/3/2019,,,,,,41,-109.01
3465,Little West Fork RX,SMP-II,41,-110.59,USDI-BLM-Kemmerer Field Office,122,39040,,,,,,,,,41,-110.59
1460,Little Red Creek,SMP-II,-109.0781306,41.0106083,USDI; BLM; High Desert District,800,,,,,,,,,,-109.0781306,41.0106083
682,Snowy Range Pile Burn '10,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,,4000,,,,,,,,,,
699,Pole Mountain Pile Burn FY 2011,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,,4000,,,,,,,,,,
751,Snowy Range Piles 2011,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF- Laramie Ranger District,650,4000,Burned,5-Jan-11,26-Oct-11,27-Oct-11,28-Oct-11,3-Nov-11,16-Nov-11,22-Nov-11,,
752,Pole Mountain Piles 2011,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,50,4000,Burned,3-Nov-11,,,,,,,,
1078,Snowy Range Pile Burn FY 2012,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,650,4000,Burned,13-Nov-12,14-Nov-12,19-Nov-12,10-Dec-12,11-Dec-12,,,,
1079,Pole Mountain Pile Burn FY 2012,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF-Laramie RD,100,4000,,,,,,,,,,
1099,NE Quad,SMP-II,,,USDA-USFS-Bridger-Teton NF-Moran RD,,,,,,,,,,,,
572,West Zone Piles,SMP-II,,,USDA-USFS-Bridger-Teton NF-Greys River/Kemmerer RD,100,59,Burned,17-Apr-09,13-May-09,6-Jun-09,,,,,,
1465,Scab Creek Pile Burn,SMP-II,,,DOI - BLM - Pinedale Field Office,5,10000,,,,,,,,,,
952,Grant Village Pile/Debris,SMP-II,,,,,,Burned,14-Nov-11,,,,,,,,
1646,ZN Sheephead Mountain,SMP-II,,,,600,,,,,,,,,,,
1663,Green Mountain Pile Burn (CY14),SMP-II,,,USDI-BLM-Ft. Washakie Field Office,22,28200,Burned,18-Nov-14,19-Nov-14,,,,,,,
1701,Miller Creek Pile Burn,SMP-II,,,USDI-BLM-Pinedale Field Office,10,20000,Burned,11-Dec-14,,,,,,,,
1544,Laramie District Programmatic Pile Burn,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,600,4000,,,,,,,,,,
1648,Pinedale District Pile Burn,SMP-II,,,Bridger Teton National Forest,130,20,,,,,,,,,,
1679,South Bearlodge Machine Piles 2014-15,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,,4000000,Burned,12-Nov-14,13-Nov-14,14-Nov-14,18-Nov-14,20-Nov-14,21-Nov-14,,,
1682,,SMP-II,,,Town of Sundance,1,36000,Burned,15-Nov-14,16-Nov-14,,,,,,,
1693,Pitch Pine Salvage Sale Slash Pile Burn,SMP-II,,,Wyoming State Forestry Division,,69000,Burned,17-Dec-14,,,,,,,,
1699,South Cottonwood TS piles,SMP-II,,,,,,Burned,3-Dec-14,4-Dec-14,10-Dec-14,12-Dec-14,16-Dec-14,17-Dec-14,19-Dec-14,,
1643,Currant Creek Ridge Juniper,SMP-II,,,,,,Burned,22-Oct-14,12-Nov-14,13-Nov-14,24-Nov-14,15-Dec-14,16-Dec-14,17-Dec-14,,
3849,Casper Mountain Slash,SMP-II,,,,,150000,,,,,,,,,,
3826,Pole MTN. Veg Project,SMP-II,,,,,,,,,,,,,,,
3840,Teton Basin Piles,SMP-II,,,,,7900,,,,,,,,,,
3796,Spring Creek,SMP-II,,,,,3200,,,,,,,,,,
3797,South Fork Labonte,SMP-II,,,,,,,,,,,,,,,
1745,North Bearlodge Machine Piles 2015,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,410,1200000,,,,,,,,,,
1763,Breteche Creek Prescribed Burn,SMP-II,,,USDI-BLM-Cody Field Office,100,,,,,,,,,,,
1764,Little Mountain/Moss Ranch Prescribed Burn,SMP-II,,,USDI-BLM-Cody Field Office,50,,,,,,,,,,,
1765,North Little Mountain Prescribed Burn,SMP-II,,,USDI-BLM-Cody Field Office,300,,Burned,3/19/2015,3/20/2015,3/21/2015,3/22/2015,4/7/2015,,,,
1767,Rattlesnake Mountain Pile Burn,SMP-II,,,USDI-BLM-Cody Field Office,10,9802,,,,,,,,,,
1768,West Slope Riparian Prescribed Burn,SMP-II,,,USDI-BLM-Cody Field Office,25,,Burned,4/21/2015,4/22/2015,,,,,,,
1769,West Slope habitat Enhancement Prescribed Burn,SMP-II,,,USDI-BLM-Cody Field Office,50,,,,,,,,,,,
3371,MBRTB Pile Burn Plan,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,327250,Burned,11/29/2018,12/3/2018,12/6/2018,12/17/2018,12/18/2018,,,,
3684,Buttes Area machine Pile Disposal,SMP-II,,,,,1099560,,,,,,,,,,
3685,Ike Area Machine Pile,SMP-II,,,,,1200000,,,,,,,,,,
3686,Rattlesnake Area Machine Pile Disposal,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,,4236956,,,,,,,,,,
3704,MBRTB Progammatic Pile Burn,SMP-II,,,,,,,,,,,,,,,
3708,Ryan Park,SMP-II,,,,,2500,Burned,12/14/2020,,,,,,,,
3733,Mule Creek Salvage Sale Slash Pile Burn,SMP-II,,,Wyoming State Forestry Division,,65000,,,,,,,,,,
3739,Rock Creek Piles,SMP-II,,,Wyoming State Forestry Division,20,15570,,,,,,,,,,
3742,Buttes Area Machine Pile Disposal,SMP-II,,,,,15708,Burned,1/20/2021,2/10/2021,,,,,,,
3743,Herman Area Machine Pile Disposal,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,,2120580,Burned,1/21/2021,1/28/2021,2/9/2021,2/10/2021,2/18/2021,2/22/2021,2/23/2021,,
3744,Ike Area Machine Pile Disposal,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,,1200000,Burned,1/5/2021,,,,,,,,
3745,North Bearlodge Area,SMP-II,,,,,820000,Burned,2/16/2021,2/17/2021,2/18/2021,2/22/2021,2/23/2021,2/24/2021,2/25/2021,,
3747,Fish Mountain Area Hand Piles,SMP-II,,,,,,Burned,2/17/2021,2/18/2021,,,,,,,
3750,MBRTB Programmatic Piles Burn,SMP-II,,,,,300000,,,,,,,,,,
3751,MBRTB,SMP-II,,,,,2500,,,,,,,,,,
1836,Upper Clarks Fork,SMP-II,,,,,,Burned,10/13/2015,10/17/2015,,,,,,,
1849,Divide Peak #2,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,428,,,,,,,,,,,
1870,Finn Creek Salvage Sale Slash Pile Burn,SMP-II,,,Wyoming State Forestry Division,,35000,Burned,11/23/2015,,,,,,,,
1871,Crooks Mountain Pile Burn (CY15),SMP-II,,,USDI-BLM-Ft. Washakie Field Office,2,3100,Burned,12/16/2015,,,,,,,,
1872,Mule Creek Salvage Sale Slash Pile Burn,SMP-II,,,Wyoming State Forestry Division,,65000,,,,,,,,,,
1883,Rattle Snake Mountain Pile Burn,SMP-II,,,USDI-BLM-Cody Field Office,10,,,,,,,,,,,
1983,Divide Peak #2,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,428,,,,,,,,,,,
2003,Reuter Machine Piles 2016,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,,100000,Burned,2/4/2016,,,,,,,,
2098,Programmatic Pile Burn FY2016/17,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,4000,Burned,11/30/2017,12/1/2017,12/2/2017,,,,,,
2099,Bald Mtn,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,110,,,,,,,,,,,
3000,South Fork Mill Creek,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,115,,,,,,,,,,,
3039,Mule Creek Salvage Sale Slash Pile Burn,SMP-II,,,Wyoming State Forestry Division,,65000,,,,,,,,,,
3048,North Bearlodge Machine Piles 2016,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,110,15708,,,,,,,,,,
3059,Jelm Mountain FS,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,400,,,,,,,,,,
3092,North Bearlodge Machine Piles 2016,SMP-II,,,USDA-USFS-Black Hills NF-Bearlodge RD,,1727880,Burned,1/30/2017,2/2/2017,,,,,,,
3115,Pole Mtn. Veg Project,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,1500,,Burned,6/19/2017,6/20/2017,6/21/2017,6/22/2017,,,,,
3139,Tenton Basin Pile Burning,SMP-II,,,,16,9400,Burned,5/25/2017,10/30/2017,,,,,,,
3141,BOR- Ocean Lake,SMP-II,,,USDI-BLM-Lander Field Office,89,,,,,,,,,,,
3147,Programmatic Pile Burn FY2016/17,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,,4000,Burned,3/20/2017,3/23/2017,,,,,,,
3149,Hadsell Watershed Prescribed Burn_CY17,SMP-II,,,USDI-BLM-Lander Field Office,500,,Burned,4/14/2017,4/15/2017,4/18/2017,,,,,,
3155,Casper Mountain Slash Pile Burn 2017,SMP-II,,,Casper Mountain Fire District,,165000,Burned,5/6/2017,,,,,,,,
3160,Divide Peak #2,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Brush Creek/Hayden RD,428,,,,,,,,,,,
3188,Foxborough,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,50,2000,Burned,11/7/2017,,,,,,,,
3189,Hwy 130,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,50,2000,Burned,10/3/2017,11/15/2017,,,,,,,
3190,Platte Ridge,SMP-II,,,USDA-USFS-Medicine Bow-Routt NF & Thunder Basin NG-Laramie RD,300,2000,Burned,11/8/2017,11/13/2017,11/15/2017,12/22/2017,12/29/2017,,,,
