name,burn_date,agency,unit,total_acres,black_acres,clearing_index,tons_pm,tons_voc,tons_nox,tons_elC,tons_orC,no_burn,reason_no_burn,approval_type,lat,lng,county,elevation,airshed,class1,nonattainment,fuel_types,added_on,start_time,end_time,piles,public_interest,daytime,nighttime,status,Pile Acres,FM1 Grass Acres,FM2 Timber Und. Acres,FM3 Tall Grass Acres,FM4 Low Brush Acres,FM5 Tall Brush Acres,FM6 PJ Acres,FM8 Timber Litter Acres,FM9 Hard. Litter Acres,FM10 Timber Acres,FM11 Slash Acres
D1 Ponderosa,9/19/2016,USFS,Ashley NF East Zone,100,100,900,3.74,22.05,1.8,1.09,2.64,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,9/20/2016,10:00,16:00,,Moderate,Good,Moderate,Approved,,,100,,,,,,,,
D1 Ponderosa,9/18/2016,USFS,Ashley NF East Zone,150,150,1000,5.6,33.08,2.69,1.64,3.96,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,9/18/2016,10:30,16:30,,Moderate,Moderate,Moderate,Approved,,,150,,,,,,,,
D1 Ponderosa,9/17/2016,USFS,Ashley NF East Zone,80,80,1000,2.99,17.64,1.44,0.87,2.11,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,9/18/2016,10:30,18:45,,Moderate,Moderate,Moderate,Approved,,,80,,,,,,,,
D1 Ponderosa,9/12/2016,USFS,Ashley NF East Zone,50,50,1050,1.87,11.03,0.9,0.55,1.32,1,Other reason (explain in comment),,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,9/12/2016,0:00,0:00,,Moderate,Good,Moderate,Approved,,,50,,,,,,,,
D1 Ponderosa,9/10/2016,USFS,Ashley NF East Zone,15,15,800,0.56,3.31,0.27,0.16,0.4,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,9/11/2016,10:30,19:00,,Low,Good,Fair,Approved,,,15,,,,,,,,
West Fork,9/9/2016,USFS,Dixie NF Escalante,64,64,620,7.45,43.99,3.58,2.18,5.27,0,Today's acres completed,,38.003,-111.482,Garfield,7770,"16 - Above 6,500 feet
",0,0,Hardwood Litter,9/10/2016,10:30,14:00,,Low,Good,Moderate,Approved,,,,,,,,,30,,
West Fork,9/8/2016,USFS,Dixie NF Escalante,96,96,610,9.71,57.34,4.67,2.84,6.87,0,Today's acres completed,,38.003,-111.482,Garfield,7770,"16 - Above 6,500 feet
",0,0,Hardwood Litter,9/9/2016,11:00,9:00,,Moderate,Moderate,Moderate,Approved,,,,,,,,,56,,
Hoop Lake,8/22/2016,USFS,UWC NF North Zone,75,75,860,10.97,64.75,5.27,3.21,7.76,0,Today's acres completed,,40.927,-110.141,Summit,8600,"16 - Above 6,500 feet
",0,0,Timber,8/22/2016,10:30,14:30,,Moderate,Moderate,Good,Approved,,,,,,,,,,75,
Hoop Lake,8/21/2016,USFS,UWC NF North Zone,200,200,600,29.26,172.67,14.06,8.56,20.69,0,Today's acres completed,,40.927,-110.141,Summit,8600,"16 - Above 6,500 feet
",0,0,Timber,8/21/2016,10:30,16:55,,Moderate,Moderate,Fair,Approved,,,,,,,,,,200,
Monument Peak Rx,6/20/2016,USFS,Fishlake NF Beaver,25,25,1000,5.2,12.88,0.66,0.6,4.6,0,Entire project is completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,6/21/2016,8:00,17:00,,Low,Good,Fair,Approved,,,,,,20,,,,5,
Lackey Basin Aspen Restoration RX,6/18/2016,USFS,Manti-La Sal South Zone,500,500,1000,42.33,249.85,20.34,12.39,29.94,0,Today's acres completed,,"38.39,",-109.24,San Juan,8140,"16 - Above 6,500 feet
",0,0,Closed Timber Litter,6/18/2016,9:30,16:30,,High,Good,Good,Approved,,,,,,,,500,,,
D1 Ponderosa,6/15/2016,USFS,Ashley NF East Zone,10,10,1000,0.37,2.21,0.18,0.11,0.26,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,6/17/2016,10:00,21:00,,Moderate,Good,Moderate,Approved,,,10,,,,,,,,
D1 Ponderosa,6/12/2016,USFS,Ashley NF East Zone,50,50,1000,1.87,11.03,0.9,0.55,1.32,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,6/17/2016,10:00,20:00,,Moderate,Good,Fair,Approved,,,50,,,,,,,,
D1 Ponderosa,6/11/2016,USFS,Ashley NF East Zone,30,30,1000,1.12,6.62,0.54,0.33,0.79,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,6/17/2016,10:00,20:00,,Moderate,Good,Moderate,Approved,,,30,,,,,,,,
D1 Ponderosa,6/10/2016,USFS,Ashley NF East Zone,50,50,1000,1.87,11.03,0.9,0.55,1.32,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,6/17/2016,10:00,20:00,,Moderate,Good,Fair,Approved,,,50,,,,,,,,
D1 Ponderosa,6/9/2016,USFS,Ashley NF East Zone,25,25,1000,0.93,5.51,0.45,0.27,0.66,0,Today's acres completed,,40.876,-109.517,Daggett,8000,"16 - Above 6,500 feet
",0,0,Timber,6/13/2016,13:30,17:00,,Moderate,Good,Fair,Approved,,,25,,,,,,,,
Monument Peak Rx,6/8/2016,USFS,Fishlake NF Beaver,250,250,780,36.57,215.83,17.57,10.7,25.87,0,Entire project is completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,6/9/2016,14:00,17:00,,High,Good,Good,Approved,,,,,,,,,,250,
South Zone Pile Burn,6/3/2016,USFS,UWC NF South Zone,2.5,2,1000,0.39,2.28,0.19,0.11,0.27,0,Today's acres completed,,40.481,-111.085,Wasatch,4000,"16 - Above 6,500 feet
",0,0,Light Slash,6/8/2016,10:00,14:00,,Moderate,Moderate,Good,Approved,,,,,,,,,,,2
Monument Peak Rx,6/7/2016,USFS,Fishlake NF Beaver,200,200,1000,79.5,469.2,38.2,23.27,56.23,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,6/7/2016,15:30,17:00,,Moderate,Good,Fair,Approved,,,,,,,,,,200,
Monument Peak Rx,6/6/2016,USFS,Fishlake NF Beaver,800,800,1000,381.6,2252.16,183.36,111.68,269.92,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,6/7/2016,16:30,21:30,,High,Good,Good,Approved,,,,,,,,,,800,
North Zone Piles,6/3/2016,USFS,UWC NF North Zone,2,2,1000,0.25,1.5,0.12,0.07,0.18,0,Today's acres completed,,40.956,-111.377,Summit,4000,"16 - Above 6,500 feet
",0,0,Timber,6/6/2016,10:30,16:30,,Low,Good,Moderate,Approved,,,,,,,,,,,2
Monument Peak Rx,6/2/2016,USFS,Fishlake NF Beaver,272,272,1000,39.79,234.83,19.12,11.64,28.14,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,6/2/2016,9:55,14:32,,Moderate,Good,Moderate,Approved,,,,,,,,,,272,
Monument Peak Rx,6/1/2016,USFS,Fishlake NF Beaver,10,10,750,1.46,8.63,0.7,0.43,1.03,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,6/2/2016,13:45,18:05,,Low,Good,Fair,Approved,,,,,,,,,,10,
Rush Valley RX,5/27/2016,BLM,West Desert District,110,110,600,19.68,116.13,9.45,5.76,13.92,0,Today's acres completed,,40.298,-112.533,Tooele,4800,1 - N. West Desert,0,0,Light Slash,5/29/2016,11:30,16:00,,Low,Moderate,Fair,Approved,,,,,,,,,,,
Buckeye Reservoir,5/25/2016,USFS,Manti-La Sal South Zone,19,19,900,1.68,9.03,0.72,0.45,1.24,0,Today's acres completed,,38.441,-109.06,Grand,7600,"16 - Above 6,500 feet
",0,0,Timber,5/27/2016,10:33,12:47,,None,Good,Moderate,Approved,,0,,0,0,1,1,16,1,0,0
Rush Valley RX,5/26/2016,BLM,West Desert District,98,98,970,17.53,103.46,8.42,5.13,12.4,0,Today's acres completed,,40.298,-112.533,Tooele,4800,1 - N. West Desert,0,0,Light Slash,5/26/2016,11:00,20:00,,Low,Good,Moderate,Approved,,,,,,,,,,,
Cooper Knoll Central,5/25/2016,USFS,Dixie NF Cedar City,52,52,1000,9.3,54.9,4.47,2.72,6.58,0,Today's acres completed,,37.719,-112.599,Garfield,7800,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/26/2016,11:00,18:40,,None,Good,Moderate,Approved,,,,,,,,,,,
Rush Valley RX,5/25/2016,BLM,West Desert District,8,8,1000,1.43,8.45,0.69,0.42,1.01,0,Today's acres completed,,40.298,-112.533,Tooele,4800,1 - N. West Desert,0,0,Light Slash,5/25/2016,11:00,19:00,,Low,Good,Moderate,Approved,,,,,,,,,,,
Monument Peak Rx,5/23/2016,USFS,Fishlake NF Beaver,75,75,1000,7.89,46.57,3.79,2.31,5.58,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,5/25/2016,12:30,17:30,,None,Good,Fair,Approved,,,,,,,,50,,25,
Wolf Creek Ranch,5/18/2016,State,Northeastern Area,1,1,623,0.13,0.75,0.06,0.04,0.09,0,Today's acres completed,,40.535,-111.226,Wasatch,6700,"6 - Wasatch back
",0,0,Light Slash,5/24/2016,9:00,14:00,,Low,Good,Moderate,Approved,,,,,,,,,,,1
Cooper Knoll Central,5/23/2016,USFS,Dixie NF Cedar City,80,80,950,10.18,60.06,4.89,2.98,7.2,0,Today's acres completed,,37.719,-112.599,Garfield,7800,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/23/2016,11:00,18:00,,None,Moderate,Moderate,Approved,,,,,,,,,,,80
Zion Grass RX,5/23/2016,NPS,Utah NPS Units,11,11,1000,0.26,0.34,0.11,0.04,0.21,0,Today's acres completed,,37.211,-112.977,Washington,3999,"3 - Virgin R.
",1,0,Short Grass,5/23/2016,11:15,14:00,,Low,Good,Fair,Approved,,11,,,,,,,,,
Johnson Creek â€“ Nizhoni RX,5/15/2016,USFS,Manti-La Sal South Zone,20,20,1050,0.75,4.41,0.36,0.22,0.53,0,Today's acres completed,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/15/2016,10:30,12:00,,Low,Good,Good,Approved,,,20,,,,,,,,
"North Beaver, Mud Flat / Duncan Creek",5/15/2016,USFS,Fishlake NF Beaver,75,75,1000,6.35,37.48,3.05,1.86,4.49,0,Today's acres completed,,38.284,-112.475,Beaver,7000,"16 - Above 6,500 feet
",0,0,Timber,5/15/2016,12:00,15:00,,None,Good,Good,Approved,,,,,,,,75,,,
Monument Peak Rx,5/14/2016,USFS,Fishlake NF Beaver,80,80,1000,7.27,42.91,3.49,2.13,5.14,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,5/15/2016,11:30,17:00,,Low,Good,Fair,Approved,,,,,,,20,30,,30,
Johnson Creek â€“ Nizhoni RX,5/14/2016,USFS,Manti-La Sal South Zone,150,150,1050,7.94,37.95,2.9,1.86,6.08,0,Today's acres completed,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/14/2016,10:00,0:00,,High,Moderate,Moderate,Approved,,,130,,,10,,10,,,
Johnson Creek â€“ Nizhoni RX,5/13/2016,USFS,Manti-La Sal South Zone,80,80,700,4.16,20.08,1.54,0.99,3.17,0,Today's acres completed,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/14/2016,9:00,18:00,,High,Good,Moderate,Approved,,,70,,,5,,5,,,
Monument Peak Rx,5/13/2016,USFS,Fishlake NF Beaver,90,90,1000,16.45,33.68,1.46,1.55,14.9,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,5/13/2016,13:00,18:00,,Low,Good,Good,Approved,,10,,,,70,10,,,,
Stump Springs Blocks 2 & 3,5/11/2016,USFS,Dixie NF Escalante,201,201,730,9.19,54.23,4.41,2.69,6.5,0,Today's acres completed,,37.694,-111.837,Garfield,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,5/12/2016,10:15,18:00,,Moderate,Good,Fair,Approved,,,,,,,,,201,,
SZ ADMIN PILE BURN,4/27/2016,USFS,Manti-La Sal South Zone,0.25,0,500,0.05,0.29,0.02,0.01,0.03,FALSE,Clearing Index too low,,37.791,-109.491,San Juan,6500,"16 - Above 6,500 feet
",FALSE,FALSE,"[""Medium Slash""]",5/9/2016,10:00,18:00,,None,Moderate,Moderate,Approved,0.25,,,,,,,,,,
Monument Peak Rx,5/4/2016,USFS,Fishlake NF Beaver,80,80,1000,13.1,30.65,1.68,1.47,11.63,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,5/4/2016,13:00,16:45,,Low,Good,Good,Approved,,20,,,,50,,,,10,
SZ ADMIN PILE BURN,5/4/2016,USFS,Manti-La Sal South Zone,1,1,1000,0.02,0.11,0.01,0.01,0.01,FALSE,Clearing Index too low,,37.791,-109.491,San Juan,6500,"16 - Above 6,500 feet
",FALSE,FALSE,"[""Medium Slash""]",5/4/2016,12:00,15:30,,,Good,Good,Approved,1,,,,,,,,,,
D4 Administrative Piles Rx,4/29/2016,USFS,Fishlake NF Richfield,1,1,500,0.19,1.15,0.09,0.06,0.14,0,Today's acres completed,,38.8,-111.683,Sevier,6500,"13 - Sevier R.
",0,0,Medium Slash,4/29/2016,10:45,16:30,,Low,Good,Fair,Approved,,,,,,,,,,,
Monument Peak Rx,4/22/2016,USFS,Fishlake NF Beaver,63,63,1000,13.07,32.63,1.69,1.52,11.56,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/23/2016,12:30,18:00,,Low,Good,Good,Approved,,,,,,50,,,,13,
"North Beaver, Mud Flat / Duncan Creek",4/22/2016,USFS,Fishlake NF Beaver,40,40,1000,2.31,13.61,1.11,0.67,1.63,0,Today's acres completed,,38.284,-112.475,Beaver,7000,"16 - Above 6,500 feet
",0,0,Timber,4/22/2016,13:00,15:00,,None,Good,Good,Approved,,,,,,,40,,,,
Johnson Creek â€“ Nizhoni RX,4/22/2016,USFS,Manti-La Sal South Zone,93,93,1050,3.47,20.51,1.67,1.02,2.46,0,Today's acres completed,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,4/22/2016,9:30,14:30,,Moderate,Good,Good,Approved,,,93,,,,,,,,
Ahlstrom Hollow,4/21/2016,USFS,Dixie NF Powell,40,40,100,3.39,19.99,1.63,0.99,2.4,0,Today's acres completed,,37.688,-112.257,Garfield,7900,"16 - Above 6,500 feet
",1,0,Hardwood Litter,4/22/2016,10:00,13:30,,High,Good,Moderate,Approved,,,,,,,,40,,,
Harold Crane,4/21/2016,State,Bear River Area,325,325,680,9.72,44.11,9.25,3.84,5.87,0,Today's acres completed,,41.336,-112.138,Box Elder,4205,"4 - Cache/Bear R.
",0,1,Tall Grass,4/22/2016,9:30,16:30,,None,Moderate,Moderate,Approved,,,,,325,,,,,,
Monument Peak Rx,4/21/2016,USFS,Fishlake NF Beaver,90,90,950,5.19,30.62,2.49,1.52,3.67,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/22/2016,12:20,18:10,,Low,Good,Moderate,Approved,,,,,,,90,,,,
"North Beaver, Mud Flat / Duncan Creek",4/21/2016,USFS,Fishlake NF Beaver,75,75,1000,4.32,25.51,2.08,1.27,3.06,0,Today's acres completed,,38.284,-112.475,Beaver,7000,"16 - Above 6,500 feet
",0,0,Timber,4/21/2016,13:00,17:00,,Low,Good,Poor,Approved,,,,,,,75,,,,
Johnson Creek â€“ Nizhoni RX,4/21/2016,USFS,Manti-La Sal South Zone,55,55,1000,2.06,12.13,0.99,0.6,1.45,0,Today's acres completed,,37.778,-109.546,San Juan,7200,"16 - Above 6,500 feet
",0,0,Hardwood Litter,4/21/2016,10:00,16:30,,Moderate,Good,Fair,Approved,,,55,,,,,,,,
Ahlstrom Hollow,4/20/2016,USFS,Dixie NF Powell,100,100,1000,8.47,49.97,4.07,2.48,5.99,0,Today's acres completed,,37.688,-112.257,Garfield,7900,"16 - Above 6,500 feet
",1,0,Hardwood Litter,4/21/2016,9:00,15:00,,High,Good,Poor,Approved,,,,,,,,100,,,
Monument Peak Rx,4/20/2016,USFS,Fishlake NF Beaver,100,100,1000,6.84,40.4,3.29,2,4.84,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/20/2016,11:30,17:15,,Low,Good,Good,Approved,,,,,,,60,40,,,
Monument Peak Rx,4/19/2016,USFS,Fishlake NF Beaver,10,10,700,0.58,3.4,0.28,0.17,0.41,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/20/2016,13:15,16:00,,None,Good,Fair,Approved,,,,,,,10,,,,
Water Canyon,4/20/2016,USFS,Fishlake NF Fillmore,250,250,1000,31.8,187.68,15.28,9.31,22.49,0,Entire project is completed,,38.608,-112.508,Millard,6130,"2 - S. West Desert
",0,0,Light Slash,4/20/2016,10:00,18:00,,Moderate,Moderate,Fair,Approved,,,,,,,,,,,250
Wolf Creek Ranch,4/14/2016,State,Northeastern Area,2,2,1050,0.25,1.5,0.12,0.07,0.18,0,Today's acres completed,,40.535,-111.226,Wasatch,6700,"16 - Above 6,500 feet
",0,0,Light Slash,4/14/2016,8:00,13:00,,Low,Good,Good,Approved,,,,,,,,,,,2
Monument Peak Rx,4/13/2016,USFS,Fishlake NF Beaver,100,100,790,7.54,44.48,3.62,2.21,5.33,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/14/2016,13:30,17:00,,Low,Good,Good,Approved,,,,,,,80,,,20,
Park Ridge,4/13/2016,USFS,Fishlake NF Fremont River,105,105,950,3.92,23.16,1.89,1.15,2.78,0,Today's acres completed,,38.103,-111.308,Garfield,7500,"16 - Above 6,500 feet
",1,0,Timber,4/14/2016,10:45,17:00,,Low,Good,Fair,Approved,,,105,,,,,,,,
West Slope WUI piles,4/13/2016,USFS,Manti-La Sal South Zone,5,5,1050,0.89,5.28,0.43,0.26,0.63,0,Today's acres completed,,38.497,-109.326,San Juan,6700,"16 - Above 6,500 feet
",0,0,Light Slash,4/13/2016,9:00,9:30,,High,Good,Fair,Approved,,,,,,,,,,,
Salt Creek WMA,4/12/2016,State,Bear River Area,35,35,630,0.91,1.21,0.38,0.15,0.75,0,Today's acres completed,,41.638,-112.254,Box Elder,4200,"4 - Cache/Bear R.
",0,0,Tall Grass,4/12/2016,14:30,18:30,,None,Good,Good,Approved,,,,35,,,,,,,
West Slope WUI piles,4/12/2016,USFS,Manti-La Sal South Zone,20,20,700,3.58,21.11,1.72,1.05,2.53,0,Today's acres completed,,38.497,-109.326,San Juan,6700,"16 - Above 6,500 feet
",0,0,Light Slash,4/12/2016,9:30,14:30,,High,Good,Moderate,Approved,,,,,,,,,,,
West Slope WUI piles,4/11/2016,USFS,Manti-La Sal South Zone,35,35,550,6.26,36.95,3.01,1.83,4.43,0,Today's acres completed,,38.497,-109.326,San Juan,6700,"16 - Above 6,500 feet
",0,0,Light Slash,4/11/2016,9:30,16:00,,High,Moderate,Moderate,Approved,,,,,,,,,,,
Monument Peak Rx,4/8/2016,USFS,Fishlake NF Beaver,55,55,1000,10.21,24.62,1.23,1.14,9.07,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/8/2016,14:10,17:20,,Low,Good,Good,Approved,,,,,,40,,15,,,
Cooper Knoll Central,4/7/2016,USFS,Dixie NF Cedar City,60,60,600,13.4,25.68,0.93,1.15,12.25,0,Today's acres completed,,37.719,-112.599,Garfield,7800,"16 - Above 6,500 feet
",0,0,Hardwood Litter,4/7/2016,11:00,14:00,,Low,Good,Moderate,Approved,,,,,,60,,,,,
Grouse Creek Piles,4/6/2016,State,Bear River Area,50,50,820,6.36,37.54,3.06,1.86,4.5,0,Today's acres completed,,41.681,-113.818,Box Elder,5200,1 - N. West Desert,0,1,Light Slash,4/7/2016,9:00,17:30,,None,Moderate,Moderate,Approved,,,,,,,,,,,50
Grouse Creek Piles,4/5/2016,State,Bear River Area,50,50,1000,6.36,37.54,3.06,1.86,4.5,0,Today's acres completed,,41.681,-113.818,Box Elder,5200,1 - N. West Desert,0,1,Light Slash,4/7/2016,10:00,18:30,,None,Good,Good,Approved,,,,,,,,,,,50
Black Cedar,4/6/2016,USFS,Fishlake NF Fillmore,200,200,510,25.44,150.14,12.22,7.45,17.99,0,Today's acres completed,,38.98,-112.248,Millard,5900,"2 - S. West Desert
",0,0,Light Slash,4/6/2016,10:00,16:00,,Low,Moderate,Moderate,Approved,,,,,,,,,,,200
Monument Peak Rx,4/5/2016,USFS,Fishlake NF Beaver,25,25,1000,5.58,10.7,0.39,0.48,5.11,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/5/2016,11:15,17:30,,None,Good,Fair,Approved,,,,,,25,,,,,
Black Cedar,4/5/2016,USFS,Fishlake NF Fillmore,150,150,1000,19.08,112.61,9.17,5.58,13.5,0,Entire project is completed,,38.98,-112.248,Millard,5900,"2 - S. West Desert
",0,0,Light Slash,4/5/2016,9:30,17:00,,Low,Good,Good,Approved,,,,,,,,,,,150
Salt Creek WMA,4/4/2016,State,Bear River Area,35,35,1000,1.05,4.75,1,0.41,0.63,0,Today's acres completed,,41.638,-112.254,Box Elder,4200,"4 - Cache/Bear R.
",0,0,Tall Grass,4/5/2016,10:00,15:00,,None,Good,Moderate,Approved,,,,,35,,,,,,
Monument Peak Rx,4/4/2016,USFS,Fishlake NF Beaver,75,75,1000,8.47,27.71,1.77,1.32,7.14,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,4/4/2016,11:30,18:00,,None,Good,Fair,Approved,,,,,,25,50,,,,
Meadow,3/31/2016,BLM,West Desert District,115,115,1000,14.63,86.33,7.03,4.28,10.35,0,Entire project is completed,,38.877,-112.363,Millard,5100,"2 - S. West Desert
",0,0,Light Slash,3/31/2016,9:30,2:00,,None,Good,Moderate,Approved,,,,,,,,,,,115
Pine Valley District Piles,3/30/2016,USFS,Dixie NF Cedar City,19,19,800,3.4,20.06,1.63,0.99,2.4,0,Today's acres completed,,37.386,-113.353,Washington,5200,"3 - Virgin R.
",0,0,Medium Slash,3/30/2016,10:30,16:00,,Moderate,Good,Good,Approved,,,,,,,,,,,
Fruitland,3/30/2016,State,Northeastern Area,3,3,830,0.38,2.25,0.18,0.11,0.27,0,Today's acres completed,,40.191,-110.68,Duchesne,6584,"16 - Above 6,500 feet
",0,0,Heavy Slash,3/30/2016,9:00,15:00,,Low,Good,Moderate,Approved,,,,,,,,,,,3
West Slope WUI piles,3/17/2016,USFS,Manti-La Sal South Zone,20,20,1050,3.58,21.11,1.72,1.05,2.53,0,Today's acres completed,,38.497,-109.326,San Juan,6700,"16 - Above 6,500 feet
",0,0,Light Slash,3/28/2016,9:00,16:30,,Low,Good,Moderate,Approved,,,,,,,,,,,
Fish Springs RX,3/23/2016,FWS,Rocky/Basin Refuges,700,700,850,18.19,24.23,7.64,3.09,15.1,0,Today's acres completed,,39.856,-113.363,Juab,4290,"2 - S. West Desert
",0,0,Tall Grass,3/24/2016,12:00,18:30,,None,Good,Fair,Approved,,,,700,,,,,,,
Zion Piles,3/23/2016,NPS,Utah NPS Units,9,1,1000,0.18,1.06,0.09,0.05,0.13,0,Today's acres completed,,37.216,-112.975,Washington,3900,"13 - Sevier R.
",1,0,Light Slash,3/24/2016,10:40,15:00,,None,Good,Moderate,Approved,,,,,,,,,,,
West Slope WUI piles,3/23/2016,USFS,Manti-La Sal South Zone,3,3,500,0.38,2.25,0.18,0.11,0.27,0,Today's acres completed,,38.497,-109.326,San Juan,6700,"16 - Above 6,500 feet
",0,0,Light Slash,3/23/2016,9:00,12:00,,Low,Good,Fair,Approved,,,,,,,,,,,3
Monument Peak Rx,3/21/2016,USFS,Fishlake NF Beaver,200,200,1000,8.75,47.59,5.62,2.87,5.88,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,3/21/2016,11:30,16:30,,Low,Good,Good,Approved,,,,,100,,100,,,,
Monument Peak Rx,3/20/2016,USFS,Fishlake NF Beaver,75,75,1000,3.49,19.38,2.1,1.11,2.38,0,Today's acres completed,,38.564,-111.938,Sevier,7000,"16 - Above 6,500 feet
",0,0,Timber,3/20/2016,12:30,17:30,,Moderate,Good,Good,Approved,,,,,30,,45,,,,
Bear River Wetlands,3/17/2016,FWS,Rocky/Basin Refuges,4,4,640,0.09,0.12,0.04,0.02,0.08,0,Entire project is completed,,41.507,-112.069,Box Elder,4200,"4 - Cache/Bear R.
",0,1,Tall Grass,3/18/2016,14:00,16:30,,None,Moderate,Moderate,Approved,,4,,,,,,,,,
Zion Piles,3/14/2016,NPS,Utah NPS Units,0,,1000,,,,,,0,Today's acres completed,,37.216,-112.975,Washington,3900,"13 - Sevier R.
",1,0,Light Slash,3/17/2016,12:00,13:00,,None,Poor,Poor,Approved,,,,,,,,,,,
Ashley NF Piles,3/16/2016,USFS,Ashley NF West Zone,1,1,730,0.04,0.26,0.02,0.01,0.03,FALSE,Other,,39.876,-110.876,Duchesne,8900,"16 - Above 6,500 feet
",FALSE,FALSE,"[""Light Slash""]",3/16/2016,10:30,12:00,,None,Good,Moderate,Approved,1,,,,,,,,,,
Duck Creek Fuels Piles,3/15/2016,USFS,Dixie NF Cedar City,44,44,1000,5.6,33.03,2.69,1.64,3.96,0,Today's acres completed,,37.497,-112.645,Kane,7300,"16 - Above 6,500 feet
",0,0,Medium Slash,3/15/2016,10:30,15:30,,None,Good,Good,Approved,,,,,,,,,,,44
Fruitland,2/23/2016,State,Northeastern Area,3,3,689,0.54,3.17,0.26,0.16,0.38,0,Today's acres completed,,40.191,-110.68,Duchesne,6584,"16 - Above 6,500 feet
",0,0,Heavy Slash,3/15/2016,9:30,15:30,,None,Good,Moderate,Approved,,,,,,,,,,,
Upper Santa Clara,3/14/2016,USFS,Dixie NF Pine Valley,2.5,2,1000,0.45,2.64,0.21,0.13,0.32,0,Today's acres completed,,37.377,-113.471,Washington,6650,"16 - Above 6,500 feet
",0,0,Medium Slash,3/14/2016,10:30,15:30,,None,Good,Good,Approved,,,,,,,,,,,
Bear River Wetlands,3/10/2016,FWS,Rocky/Basin Refuges,220,220,680,5.72,7.61,2.4,0.97,4.75,0,Today's acres completed,,41.507,-112.069,Box Elder,4200,"4 - Cache/Bear R.
",0,1,Tall Grass,3/11/2016,11:50,16:55,,Low,Good,Moderate,Approved,,,,220,,,,,,,
Devils Canyon Piles,3/9/2016,USFS,Manti-La Sal South Zone,10,10,900,1.79,10.56,0.86,0.52,1.27,0,Entire project is completed,,37.736,-109.411,San Juan,7000,"16 - Above 6,500 feet
",0,0,Light Slash,3/10/2016,13:00,16:00,,None,Good,Good,Approved,,,,,,,,,,,
