Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
11/15/2021,168369,1,US Forest Service,BRF,Salt Creek Firewood,Firewood Clean-Up FR 091,Hand Piles,4,None,5400,9,0,1,A,45.551,-114.32,,Completed,Not in prescription
11/15/2021,205398,1,US Forest Service,FNF,How Now 806,piles,Dozer Piles,2,None,3829,12,0,10,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,174098,1,US Forest Service,FNF,Spotted Bear Admin Hand Piles,None,Hand Piles,2,None,3744,10,0,1,A,47.9204,-113.518,,Completed,Decided not to burn - other
11/15/2021,201180,1,US Forest Service,LNF,Smokey-Quartz Landings-Meadow Creek,"Meadow Creek Landings
T15N, R25W, Sections 19, 20, & 30
",Landings,3A,None,4273,5,0,10,A,47.0379,-114.79742,,Completed,Not in prescription
11/15/2021,205505,1,US Forest Service,BRF,Lake Como Admin Pile ,550 road just before Lake Como Group Campsite,Landings,4,None,4126,1.5,0,1,A,46.06684,-114.22686,Lake como burn pit,Completed,Not in prescription
11/15/2021,205396,1,US Forest Service,FNF,How Now 8.15 piles,piles,Dozer Piles,2,None,3829,12,5,5,A,47.9451,-113.8602,,Completed,None
11/15/2021,205394,1,US Forest Service,FNF,How Now 7.08 piles,piles,Dozer Piles,2,None,3829,12,0,0,A,47.9451,-113.860201,,Completed,None
11/15/2021,204022,1,US Forest Service,FNF,How Now 609,none,Landings,2,None,4263,12,0,7,A,47.94847,-113.8602,,Completed,Decided not to burn - other
11/15/2021,205712,1,US Forest Service,BRF,2021 Tincup Fuel Break Piles IHC,Located just south of Tincup TH,Hand Piles,4,None,4317,2,0,7,A,46.0099,-114.22553,,Completed,Not in prescription
11/15/2021,204975,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 19,7006 road off Laughing Water road North of Dickey Lake,Other Mechanical,1,None,3405,10,0,35,A,48.72297,-114.81527,,Completed,Lack of resources
11/15/2021,204343,1,US Forest Service,HNF,Telegraph Mike Renig Hand Piles,Telegraph Mike Renig Gulch. West of CDT,Hand Piles,5,None,6605,20,0,15,A,46.51021,-112.30687,,Completed,Not in prescription
11/15/2021,200870,1,US Forest Service,KNF,Flower Cr,Clean excavator piles- covers 15 units; estimate 200 piles total---looking to burn anytime that air ventilation is favorable- City municipal watershed,Other Mechanical,1,Libby,3559,20,15,15,A,48.35135,-115.62502,3-4 landings,Completed,None
11/15/2021,204034,1,US Forest Service,LNF,Marshall Woods Unit 71 West Hand Piles,Main Stem Rattlesnake Creek Hand piles,Hand Piles,3A,Missoula,3898,5,15,15,A,46.93989,-113.95851,,Completed,None
11/15/2021,200592,1,US Forest Service,LNF,"Rennic-Stark 83, Hand Piles","T15N R23W Sec 29,30- Hand Piles",Hand Piles,3A,None,4047,5,0,15,B,47.03609,-114.41659,,Completed,Not in prescription
11/15/2021,205716,1,US Forest Service,LNF,Horseshoe West Piles,Southeast of Seeley Lake two miles,Hand Piles,3B,Seeley Lake,4174,10,7,10,A,47.149814,-113.450795,,Completed,None
11/15/2021,203448,1,US Forest Service,KNF,Sterling Tower Landings,Landings from the Sterling Tower Fire Salvage Timber Sale,Landings,1,None,5347,25,0,5,B,48.63768,-115.07594,,Completed,Lack of resources
11/15/2021,205698,1,US Forest Service,KNF,Deep Grave 202 Exc Piles,East of Bunchgrass,Other Mechanical,1,None,3256,10,48,48,A,48.82275,-114.87338,,Completed,None
11/15/2021,205382,1,US Forest Service,FNF,How Now Unit 6,Pile,Broadcast,2,None,4336,43.35,2,2,A,47.95183,-113.86504,,Completed,None
11/15/2021,204737,1,US Forest Service,KNF,MWF harvest unit machine piles,"timber harvest landings and excavator piles (very clean, dirt free); very remote",Landings,1,None,3709,20,0,8,A,48.0868,-115.47025,Landing Piles,Completed,Lack of resources
11/15/2021,204972,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 5 and 4A,Laughing Water Road behind Murphy Lake,Other Mechanical,1,None,3589,10,0,40,A,48.75772,-114.83759,,Completed,Lack of resources
11/15/2021,200288,1,US Forest Service,FNF,Swamp Rat Timber Sale,"20 miles West of Kalispell, MT in the Griffin Creek Drainage.  Consists primarily of landing and excavator piles with some broadcast burning. ",Other Mechanical,2,None,4919,25,18,100,A,48.237578,-114.753528,,Completed,None
11/15/2021,203305,1,US Forest Service,BRF,Westside #18 Hand Piles,"Access of private property on Whispering Pines Road west of  Gold Creek Loop. Unit had light burn from Roaring Lion fire; handpile from Contract piling/slashing FY20. Greg & Val Aerni 465 Whispering Pines, Lane access to unit.",Hand Piles,4,None,4101,2,0,23,A,46.16037,-114.20881,,Completed,Not in prescription
11/15/2021,205401,1,US Forest Service,FNF,How Now 803 piles,piles,Dozer Piles,2,None,3829,12,0,7,A,47.9451,-113.8602,,Completed,Decided not to burn - other
11/15/2021,204025,1,US Forest Service,FNF,How Now 819,none,Landings,2,None,4263,12,20,20,A,47.94847,-113.8602,,Completed,None
11/15/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,1,15,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,None
11/15/2021,205709,1,US Forest Service,LCF,Showdown Handpiles,Misc Handpiles at Showdown Ski area,Hand Piles,8B,None,7510,5,0,1,A,46.83625,-110.70813,,Completed,Not in prescription
11/16/2021,204006,1,US Forest Service,FNF,Louie 234,none,Landings,2,None,5033,12,2,2,A,48.03897,-114.33083,,Completed,None
11/16/2021,174098,1,US Forest Service,FNF,Spotted Bear Admin Hand Piles,None,Hand Piles,2,None,3744,10,1,1,A,47.9204,-113.518,,Completed,None
11/16/2021,204971,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 1,Laughing Water Road behind Murphy Lake,Other Mechanical,1,None,3599,10,0,4,A,48.77237,-114.84471,,Completed,Lack of resources
11/16/2021,177107,1,US Forest Service,LNF,Camelflage H Units Landings,7 miles northwest of St. Regis,Landings,2,None,4746,20,35,35,A,47.3457,-115.251,,Completed,None
11/16/2021,203424,1,US Forest Service,KNF,Galton 119 West Exc. PIles,"Off Foothill Road, near gravel pit.",Other Mechanical,1,None,3772,10,31,31,A,48.88504,-114.92625,,Completed,None
11/16/2021,204973,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 9,7006 road off of Laughing Water road behind Murphy Lake,Other Mechanical,1,None,3251,12,0,16,A,48.73978,-114.84587,,Completed,Lack of resources
11/16/2021,204974,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 10B,7006A road off Laughing water road behind Murphy Lake,Other Mechanical,1,None,3091,8,0,4,A,48.73415,-114.84729,,Completed,Lack of resources
11/16/2021,204034,1,US Forest Service,LNF,Marshall Woods Unit 71 West Hand Piles,Main Stem Rattlesnake Creek Hand piles,Hand Piles,3A,Missoula,3898,5,15,15,A,46.93989,-113.95851,,Completed,None
11/16/2021,164868,1,US Forest Service,LNF,Shorty Piles,Shorty Gulch,Landings,2,Thompson Falls,2890,10,50,50,A,47.56,-115.45,,Completed,None
11/16/2021,205718,1,US Forest Service,KNF,Michaels Draw Landing,One landing pile from an old timber sale,Landings,1,Libby,2818,15,1,1,A,48.43797,-115.54947,Looking for approval to burn on 11/16/21,Completed,None
11/16/2021,201879,1,US Forest Service,BRF,Frazier 65A,Baker Creek FR 363,Hand Piles,4,None,5036,9,25,34,A,45.8884,-114.21845,,Completed,None
11/16/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/16/2021,205717,1,US Forest Service,GNF,Lakeshore Rec Res Piles,Near Madison Arm resort - slash piles from recreational residences,Hand Piles,8A,None,6560,1,0,1,A,44.73765,-111.22317,1-2 slash piles from recreation residences. Approx 2 tons total,Completed,Lack of resources
11/16/2021,201876,1,US Forest Service,BRF,Mud Saddle,Mud Saddle FR 5644,Hand Piles,4,None,5932,9,53,53,A,45.74776,-114.32492,,Completed,None
11/16/2021,201880,1,US Forest Service,BRF,LWF1G,FR 363,Hand Piles,4,None,5038,9,0,6,A,45.8947,-114.21425,,Completed,Lack of resources
11/16/2021,205667,1,US Forest Service,KNF,Pipe Bull Landings,Landing piles from timber harvest from 2017 and 2018,Landings,1,None,3808,20,5,5,A,48.50137,-115.62286,Looking for approval to burn on 11/16/21,Completed,None
11/16/2021,200870,1,US Forest Service,KNF,Flower Cr,Clean excavator piles- covers 15 units; estimate 200 piles total---looking to burn anytime that air ventilation is favorable- City municipal watershed,Other Mechanical,1,Libby,3559,20,0,2,A,48.35135,-115.62502,machine piles,Completed,Decided not to burn - other
11/16/2021,200288,1,US Forest Service,FNF,Swamp Rat Timber Sale,"20 miles West of Kalispell, MT in the Griffin Creek Drainage.  Consists primarily of landing and excavator piles with some broadcast burning. ",Other Mechanical,2,None,4919,25,70,100,A,48.237578,-114.753528,,Completed,None
11/16/2021,203305,1,US Forest Service,BRF,Westside #18 Hand Piles,"Access of private property on Whispering Pines Road west of  Gold Creek Loop. Unit had light burn from Roaring Lion fire; handpile from Contract piling/slashing FY20. Greg & Val Aerni 465 Whispering Pines, Lane access to unit.",Hand Piles,4,None,4101,2,0,23,A,46.16037,-114.20881,,Completed,Self-limited (e.g. following test fire)
11/16/2021,205712,1,US Forest Service,BRF,2021 Tincup Fuel Break Piles IHC,Located just south of Tincup TH,Hand Piles,4,None,4317,2,5,7,A,46.0099,-114.22553,,Completed,None
11/16/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,0,15,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,Lack of resources
11/16/2021,205099,1,US Forest Service,KNF,Hagadore Frass Salvage Landing Piles,Laughing Water road behind Murphy Lake,Landings,1,None,3354,20,0,10,A,48.74623,-114.84283,,Completed,Lack of resources
11/16/2021,204301,1,US Forest Service,LNF,Left Mule,8 miles east of Highway 200/Seeley Lake.  Includes Morrell lookout Rd 4365 and Cottonwood Lakes Rd 477.,Landings,3B,None,5667,30,5,20,A,47.14093,-113.28517,,Completed,None
11/16/2021,205544,1,US Forest Service,FNF,"louie 236, 237,238,240 landings",patrick creek,Landings,2,Kalispell,5206,12,40,40,A,48.0561,-114.341,,Completed,None
11/17/2021,205539,1,US Forest Service,FNF,"Louie 210, 210a piles","louie sale, patrick creek",Landings,2,Kalispell,5206,12,0,18,A,48.0561,-114.341,,Completed,Decided not to burn - other
11/17/2021,204822,1,US Forest Service,LNF,Miller Peak FAA Piles,1/2 mile east of Miller Peak.,Hand Piles,3A,Missoula,7121,5,1,1,B,46.7675,-113.878659,"These are larger piles, from FAA road work that occured on the  Miller Pk road.",Completed,None
11/17/2021,205541,1,US Forest Service,FNF,"Louie 212, a,b,c piles",patrick creek,Landings,2,Kalispell,5206,12,20,20,A,48.0561,-114.341,,Completed,Already accomplished
11/17/2021,201880,1,US Forest Service,BRF,LWF1G,FR 363,Hand Piles,4,None,5038,9,6,6,A,45.8947,-114.21425,,Completed,None
11/17/2021,204012,1,US Forest Service,FNF,"Louie 207, 207a Dozer piles",none,Dozer Piles,2,Kalispell,5054,12,15,15,A,48.07686,-114.32006,,Completed,Already accomplished
11/17/2021,205537,1,US Forest Service,FNF,Louie 208 piles,landings,Landings,2,Kalispell,5206,12,4,4,A,48.0561,-114.341,,Completed,Already accomplished
11/17/2021,205540,1,US Forest Service,FNF,Louie 211 piles,patrick creek,Landings,2,Kalispell,5206,12,5,5,A,48.0561,-114.341,,Completed,Already accomplished
11/17/2021,205542,1,US Forest Service,FNF,Louie 226 piles,patrick creek,Landings,2,Kalispell,5103,12,12,12,A,48.04893,-114.3113,,Completed,Already accomplished
11/17/2021,205101,1,US Forest Service,KNF,Glen Stevens Blowdown Salvage Landings Unit 5,Burma road near Canadian Border,Landings,1,None,3841,20,3,3,A,48.99312,-115.02204,,Completed,None
11/17/2021,203448,1,US Forest Service,KNF,Sterling Tower Landings,Landings from the Sterling Tower Fire Salvage Timber Sale,Landings,1,None,5347,25,0,8,B,48.63768,-115.07594,,Completed,Lack of resources
11/17/2021,204975,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 19,7006 road off Laughing Water road North of Dickey Lake,Other Mechanical,1,None,3405,10,0,35,A,48.72297,-114.81527,,Completed,Decided not to burn - other
11/17/2021,202638,1,US Forest Service,HNF,Ethel Unit 18,"Six miles SW of Lincoln. Upslope of Stemple Pass road, south aspect. Near McClellan Gulch.",Broadcast,6,None,5595,42.85,0,2,A,46.8846,-112.617,Burning of hand piles along unit boundary,Completed,Decided not to burn - other
11/17/2021,200288,1,US Forest Service,FNF,Swamp Rat Timber Sale,"20 miles West of Kalispell, MT in the Griffin Creek Drainage.  Consists primarily of landing and excavator piles with some broadcast burning. ",Other Mechanical,2,None,4919,25,20,100,A,48.237578,-114.753528,,Completed,None
11/17/2021,177107,1,US Forest Service,LNF,Camelflage H Units Landings,7 miles northwest of St. Regis,Landings,2,None,4746,20,0,3,A,47.3457,-115.251,,Completed,Self-limited (e.g. following test fire)
11/17/2021,201876,1,US Forest Service,BRF,Mud Saddle,Mud Saddle FR 5644,Hand Piles,4,None,5932,9,0,53,A,45.74776,-114.32492,,Completed,Already accomplished
11/17/2021,176046,1,US Forest Service,BRF,West Fork Barn,Horse Barn,Hand Piles,4,None,4417,9,0,1,A,45.8047,-114.268,,Completed,Decided not to burn - other
11/17/2021,201879,1,US Forest Service,BRF,Frazier 65A,Baker Creek FR 363,Hand Piles,4,None,5036,9,9,34,A,45.8884,-114.21845,,Completed,None
11/17/2021,204034,1,US Forest Service,LNF,Marshall Woods Unit 71 West Hand Piles,Main Stem Rattlesnake Creek Hand piles,Hand Piles,3A,Missoula,3898,5,0,15,A,46.93989,-113.95851,,Completed,Decided not to burn - other
11/17/2021,204819,1,US Forest Service,GNF,"Lonesome Wood Units 6, 10, 13, 16, 19, 22, 24, 26c",Along Denny Creek Rd. - S Side of Hebgen Lake,Hand Piles,8A,None,6697,15,0,20,A,44.81875,-111.29785,Handpiles located along Denny Creek Road along South side of Hebgen Lake. Up to approximately 80 tons of piled material burned per day.,Completed,Lack of resources
11/17/2021,204737,1,US Forest Service,KNF,MWF harvest unit machine piles,"timber harvest landings and excavator piles (very clean, dirt free); very remote",Landings,1,None,3709,20,0,10,A,48.0868,-115.47025,,Completed,Self-limited (e.g. following test fire)
11/17/2021,201281,1,US Forest Service,FNF,Louie 88 Grapple Piles,Consists of unit grapple piles.,Other Mechanical,2,Kalispell,5211,10,5,0,A,48.03861,-114.39728,,Completed,None
11/17/2021,205546,1,US Forest Service,FNF,Louie 79 landings,truman creek,Landings,2,Kalispell,5206,12,7,7,A,48.0561,-114.341,,Completed,None
11/17/2021,204301,1,US Forest Service,LNF,Left Mule,8 miles east of Highway 200/Seeley Lake.  Includes Morrell lookout Rd 4365 and Cottonwood Lakes Rd 477.,Landings,3B,None,5667,30,20,20,A,47.14093,-113.28517,,Completed,None
11/17/2021,205571,1,US Forest Service,HNF,Marsh Creek Fuel Break,Machine and hand piles created during fuel break construction.  Located along Marsh Creek Road from the CDT to Forest boundary to the SE.  Approximately 12 miles SE of Lincoln.,Other Mechanical,6,None,5915,32,2,2,B,46.839773,-112.459311,Burning of hand piles only,Completed,None
11/17/2021,205545,1,US Forest Service,FNF,Louie 85 landings,Truman creek,Landings,2,Kalispell,5206,12,10,10,A,48.0561,-114.341,,Completed,None
11/17/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/18/2021,177108,1,US Forest Service,LNF,Camelflage M Units Landings ,4 miles northwest of St. Regis,Landings,2,None,5082,15,0,25,A,47.3203,-115.194,,Completed,Lack of resources
11/18/2021,174098,1,US Forest Service,FNF,Spotted Bear Admin Hand Piles,None,Hand Piles,2,None,3744,10,1,1,A,47.9204,-113.518,,Completed,None
11/18/2021,200288,1,US Forest Service,FNF,Swamp Rat Timber Sale,"20 miles West of Kalispell, MT in the Griffin Creek Drainage.  Consists primarily of landing and excavator piles with some broadcast burning. ",Other Mechanical,2,None,4919,25,40,50,A,48.237578,-114.753528,,Completed,None
11/18/2021,205571,1,US Forest Service,HNF,Marsh Creek Fuel Break,Machine and hand piles created during fuel break construction.  Located along Marsh Creek Road from the CDT to Forest boundary to the SE.  Approximately 12 miles SE of Lincoln.,Other Mechanical,6,None,5915,32,0,2,B,46.839773,-112.459311,Burning hand piles only,Completed,Not in prescription
11/18/2021,205680,1,US Forest Service,GNF,Fairy Creek Aspen Project Piles,"Thinning project near forest service road 7411, near fairy creek",Hand Piles,8A,None,6470,62.85,0,20,A,45.9144955,-110.915,,Completed,Decided not to burn - other
11/18/2021,204971,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 1,Laughing Water Road behind Murphy Lake,Other Mechanical,1,None,3599,10,4,4,A,48.77237,-114.84471,,Completed,None
11/18/2021,177121,1,US Forest Service,LNF,Green Breen F Units Landings,3 miles north of Cabin City,Landings,2,None,4566,20,10,10,A,47.3992,-115.241,,Completed,None
11/18/2021,204972,1,US Forest Service,KNF,Hagadore Frass Salvage PB Unit 5 and 4A,Laughing Water Road behind Murphy Lake,Other Mechanical,1,None,3589,10,40,40,A,48.75772,-114.83759,,Completed,None
11/18/2021,176046,1,US Forest Service,BRF,West Fork Barn,Horse Barn,Hand Piles,4,None,4417,9,1,1,A,45.8047,-114.268,,Completed,None
11/18/2021,201173,1,US Forest Service,LNF,Smokey-Quartz Landings-Sand Gulch,"Sand Gulch:  Landing Piles in the below sections
T15N, R26W, Sections 25 & 36
T15N, R25W, Sections 29, 30, 31, & 32
 ",Landings,3A,None,4449,5,5,22,A,47.02702,-114.79957,,Completed,None
11/18/2021,168369,1,US Forest Service,BRF,Salt Creek Firewood,Firewood Clean-Up FR 091,Hand Piles,4,None,5400,9,1,1,A,45.551,-114.32,,Completed,None
11/18/2021,204034,1,US Forest Service,LNF,Marshall Woods Unit 71 West Hand Piles,Main Stem Rattlesnake Creek Hand piles,Hand Piles,3A,Missoula,3898,5,15,15,A,46.93989,-113.95851,,Completed,None
11/18/2021,203460,1,US Forest Service,KNF,Clooney-Beck harvest unit 56,underburn of harvest unit,Understory,1,None,4005,36.05,15,15,A,48.47793,-115.16861,,Completed,None
11/18/2021,201264,1,US Forest Service,FNF,Louie 223 Grapple Piles,Consists of unit grapple piles.,Other Mechanical,2,Kalispell,4237,10,0,3,A,48.05557,-114.29342,,Completed,Decided not to burn - other
11/18/2021,205727,1,US Forest Service,KNF,OLY MOLY 42 Landings,East Side Rd./Yaak River,Other Mechanical,1,None,2265,50,2,2,A,48.579124,-115.938714,,Completed,None
